winner,winner score,loser score,strategy,opponent,against,hand,length,target
forest-v3,472,484,"[0, 3, 0, 0, 0, 0, 0, 0]","[4, 0, 0, 0, 0, 2, 0, 2]",0,10 10 K K 2 2,5,best
new-tree-v6,537,461,"[5, 1, 0, 0, 1, 1, 0, 1]","[0, 0, 0, 0, 0, 0, 0, 1]",7,3 4 5 6 6 7 7 7 7 9 10 10 J J Q Q Q A A 2 2 2,22,best
new-tree-v6,537,461,"[4, 3, 0, 0, 0, 1, 0, 0]","[0, 0, 1, 0, 0, 0, 0, 1]",2,3 4 5 7 7 7 7 9 10 10 J J A A,19,best
new-tree-v6,537,461,"[1, 3, 0, 0, 0, 0, 0, 0]","[0, 0, 1, 0, 0, 1, 0, 1]",5,9 10 10 J J A A,15,pass
new-tree-v6,537,461,"[1, 3, 0, 0, 0, 0, 0, 0]","[0, 0, 1, 0, 0, 1, 0, 2]",7,9 10 10 J J A A,10,pass
new-tree-v6,537,461,"[1, 3, 0, 0, 0, 0, 0, 0]","[0, 0, 1, 0, 0, 1, 0, 3]",7,9 10 10 J J A A,5,pass
new-tree-v6,537,461,"[1, 3, 0, 0, 0, 0, 0, 0]","[1, 0, 1, 0, 0, 1, 0, 3]",0,9 10 10 J J A A,4,pass
tree-v5,494,504,"[0, 1, 0, 0, 1, 2, 0, 0]","[1, 0, 0, 0, 0, 0, 0, 0]",0,9 9 9 9 10 10 10 10 J J Q Q K K A A,26,pass
tree-v5,494,504,"[0, 0, 0, 0, 1, 1, 0, 0]","[1, 1, 0, 0, 0, 0, 0, 0]",1,10 10 10 10 Q Q K K A A,24,combat
tree-v5,494,504,"[0, 1, 0, 0, 0, 1, 0, 0]","[1, 1, 0, 0, 0, 1, 0, 0]",5,10 10 10 10 K K,20,combat
tree-v5,494,504,"[0, 1, 0, 0, 0, 0, 0, 0]","[1, 1, 0, 0, 0, 2, 0, 0]",5,K K,16,pass
tree-v5,494,504,"[0, 1, 0, 0, 0, 0, 0, 0]","[1, 1, 0, 0, 0, 2, 0, 1]",7,K K,11,pass
tree-v5,494,504,"[0, 1, 0, 0, 0, 0, 0, 0]","[2, 1, 0, 0, 0, 2, 0, 1]",0,K K,10,pass
tree-v5,494,504,"[0, 1, 0, 0, 0, 0, 0, 0]","[3, 1, 0, 0, 0, 2, 0, 1]",0,K K,9,combat
tree-v5,494,504,"[1, 0, 0, 0, 0, 0, 0, 0]","[3, 1, 0, 0, 0, 3, 0, 1]",5,K,5,combat
tree-v5,494,504,"[1, 0, 0, 0, 0, 0, 0, 0]","[4, 1, 0, 0, 0, 3, 0, 1]",0,K,4,combat
tree-v4,506,497,"[1, 4, 0, 0, 0, 2, 0, 1]","[0, 0, 0, 0, 0, 0, 0, 1]",7,4 6 6 7 7 7 7 9 9 9 10 10 J J K K K K A A 2 2,22,pass
tree-v4,506,497,"[1, 4, 0, 0, 0, 2, 0, 1]","[0, 0, 1, 0, 0, 0, 0, 1]",2,4 6 6 7 7 7 7 9 9 9 10 10 J J K K K K A A 2 2,19,pass
tree-v4,506,497,"[1, 4, 0, 0, 0, 2, 0, 1]","[1, 0, 1, 0, 0, 0, 0, 1]",0,4 6 6 7 7 7 7 9 9 9 10 10 J J K K K K A A 2 2,18,pass
tree-v4,506,497,"[1, 4, 0, 0, 0, 2, 0, 1]","[2, 0, 1, 0, 0, 0, 0, 1]",0,4 6 6 7 7 7 7 9 9 9 10 10 J J K K K K A A 2 2,17,combat
tree-v4,506,497,"[1, 3, 0, 0, 1, 2, 0, 0]","[3, 0, 1, 0, 0, 0, 0, 1]",0,4 6 6 7 7 7 7 9 9 10 10 J J K K K K A A 2 2,16,combat
tree-v4,506,497,"[0, 3, 0, 0, 1, 1, 0, 0]","[4, 0, 1, 0, 0, 0, 0, 1]",0,6 6 9 9 10 10 J J K K K K A A 2 2,15,combat
tree-v4,506,497,"[0, 1, 0, 0, 1, 1, 0, 0]","[4, 1, 1, 0, 0, 0, 0, 1]",1,9 9 10 10 J J K K K K 2 2,13,best
tree-v4,506,497,"[0, 0, 0, 0, 0, 1, 0, 0]","[4, 1, 1, 0, 0, 1, 0, 1]",5,K K K K,9,best
new-tree-v6,503,510,"[2, 1, 0, 1, 0, 2, 0, 2]","[0, 0, 0, 1, 0, 0, 0, 0]",3,3 4 4 4 5 6 7 7 8 8 8 8 9 9 J Q Q K K K K A A A 2 2 2,22,pass
new-tree-v6,503,510,"[2, 1, 0, 1, 0, 2, 0, 2]","[0, 0, 0, 1, 0, 0, 0, 1]",7,3 4 4 4 5 6 7 7 8 8 8 8 9 9 J Q Q K K K K A A A 2 2 2,17,best
new-tree-v6,503,510,"[2, 2, 1, 1, 0, 2, 0, 0]","[0, 0, 0, 1, 0, 1, 0, 1]",5,3 4 5 6 7 7 8 8 8 8 9 9 J Q Q K K K K 2 2 2,13,best
new-tree-v6,503,510,"[2, 2, 1, 1, 0, 1, 0, 0]","[0, 0, 0, 1, 0, 2, 0, 1]",5,3 4 5 6 7 7 9 9 J Q Q K K K K 2 2 2,9,combat
new-tree-v6,503,510,"[1, 2, 0, 1, 0, 0, 0, 0]","[1, 0, 0, 1, 0, 2, 0, 1]",0,3 4 5 6 7 9 9 J Q Q,8,best
new-tree-v6,503,510,"[0, 1, 0, 1, 0, 0, 0, 0]","[1, 1, 0, 1, 0, 2, 0, 1]",1,3 4 5 6 7 Q Q,6,best
new-tree-v6,503,510,"[0, 0, 0, 1, 0, 0, 0, 0]","[1, 2, 0, 1, 0, 2, 0, 1]",1,3 4 5 6 7,4,best
new-tree-v6,503,510,"[0, 0, 0, 1, 0, 0, 0, 0]","[1, 3, 0, 1, 0, 2, 0, 1]",1,3 4 5 6 7,2,best
tree-v5,465,482,"[3, 3, 0, 0, 0, 2, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 1]",7,5 5 6 6 6 6 7 8 8 8 8 9 9 10 Q K K,22,pass
tree-v5,465,482,"[3, 3, 0, 0, 0, 2, 0, 0]","[0, 0, 1, 0, 0, 0, 0, 1]",2,5 5 6 6 6 6 7 8 8 8 8 9 9 10 Q K K,19,pass
tree-v5,465,482,"[3, 3, 0, 0, 0, 2, 0, 0]","[1, 0, 1, 0, 0, 0, 0, 1]",0,5 5 6 6 6 6 7 8 8 8 8 9 9 10 Q K K,18,best
tree-v5,465,482,"[2, 3, 0, 0, 0, 2, 0, 0]","[2, 0, 1, 0, 0, 0, 0, 1]",0,5 5 6 6 6 6 8 8 8 8 9 9 10 Q K K,17,best
tree-v5,465,482,"[1, 3, 0, 0, 0, 2, 0, 0]","[3, 0, 1, 0, 0, 0, 0, 1]",0,5 5 6 6 6 6 8 8 8 8 9 9 Q K K,16,combat
tree-v5,465,482,"[2, 2, 0, 0, 0, 2, 0, 0]","[4, 0, 1, 0, 0, 0, 0, 1]",0,5 5 6 6 6 6 8 8 8 8 9 9 Q K,15,pass
tree-v5,465,482,"[2, 2, 0, 0, 0, 2, 0, 0]","[5, 0, 1, 0, 0, 0, 0, 1]",0,5 5 6 6 6 6 8 8 8 8 9 9 Q K,14,pass
tree-v5,465,482,"[2, 2, 0, 0, 0, 1, 0, 0]","[5, 0, 1, 0, 0, 1, 0, 1]",5,5 5 8 8 8 8 9 9 Q K,10,pass
tree-v5,465,482,"[2, 2, 0, 0, 0, 1, 0, 0]","[5, 1, 1, 0, 0, 1, 0, 1]",1,5 5 8 8 8 8 9 9 Q K,8,pass
tree-v5,465,482,"[2, 2, 0, 0, 0, 1, 0, 0]","[5, 2, 1, 0, 0, 1, 0, 1]",1,5 5 8 8 8 8 9 9 Q K,6,pass
tree-v5,465,482,"[0, 1, 0, 0, 0, 0, 0, 0]","[5, 3, 1, 0, 0, 1, 0, 1]",1,9 9,4,pass
forest-v3,492,477,"[3, 1, 0, 0, 1, 0, 1, 2]","[0, 0, 0, 1, 0, 0, 0, 0]",3,3 3 4 5 6 6 6 7 7 9 9 10 10 10 J J Q Q K K K A A A 2 2 2,22,pass
forest-v3,492,477,"[3, 1, 0, 0, 1, 0, 1, 2]","[0, 0, 0, 1, 0, 0, 0, 1]",7,3 3 4 5 6 6 6 7 7 9 9 10 10 10 J J Q Q K K K A A A 2 2 2,17,best
forest-v3,492,477,"[3, 1, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 1, 0, 1, 0, 1]",5,4 5 9 9 10,13,pass
forest-v3,492,477,"[3, 1, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 1, 0, 1, 0, 1]",0,4 5 9 9 10,12,best
forest-v3,492,477,"[2, 1, 0, 0, 0, 0, 0, 0]","[2, 0, 0, 1, 0, 1, 0, 1]",0,4 5 9 9,11,pass
forest-v3,492,477,"[2, 1, 0, 0, 0, 0, 0, 0]","[2, 1, 0, 1, 0, 1, 0, 1]",1,4 5 9 9,9,pass
forest-v3,492,477,"[2, 1, 0, 0, 0, 0, 0, 0]","[2, 1, 0, 1, 0, 2, 0, 1]",5,4 5 9 9,4,pass
forest-v4,459,487,"[5, 1, 0, 0, 0, 2, 1, 0]","[1, 0, 0, 0, 0, 0, 0, 0]",0,4 6 8 8 8 8 8 8 10 J J J J Q Q Q K K K A 2,26,best
forest-v4,459,487,"[4, 1, 0, 0, 0, 2, 1, 0]","[2, 0, 0, 0, 0, 0, 0, 0]",0,4 6 8 8 8 8 8 8 J J J J Q Q Q K K K A 2,25,best
forest-v4,459,487,"[2, 1, 0, 0, 0, 2, 1, 0]","[3, 0, 0, 0, 0, 0, 0, 0]",0,6 8 8 8 8 8 8 J J J J Q Q Q K K K 2,24,best
forest-v4,459,487,"[0, 0, 0, 0, 0, 2, 1, 0]","[3, 1, 0, 0, 0, 0, 0, 0]",1,8 8 8 8 J J J J Q Q Q K K K,22,best
forest-v4,459,487,"[0, 0, 0, 0, 0, 0, 1, 0]","[3, 1, 0, 0, 0, 1, 0, 0]",5,Q Q Q K K K,17,pass
forest-v4,459,487,"[0, 0, 0, 0, 0, 0, 1, 0]","[3, 1, 0, 1, 0, 1, 0, 0]",3,Q Q Q K K K,12,pass
forest-v4,459,487,"[0, 0, 0, 0, 0, 0, 1, 0]","[3, 2, 0, 1, 0, 1, 0, 0]",1,Q Q Q K K K,10,pass
forest-v4,459,487,"[0, 0, 0, 0, 0, 0, 1, 0]","[3, 2, 0, 1, 0, 1, 0, 1]",7,Q Q Q K K K,5,pass
tree-v6,536,496,"[4, 2, 1, 0, 0, 4, 0, 0]","[1, 0, 0, 0, 0, 0, 0, 0]",0,3 4 4 4 4 5 5 5 6 6 6 6 7 8 8 8 8 10 J Q Q Q Q A A 2 2,26,best
tree-v6,536,496,"[3, 2, 1, 0, 0, 4, 0, 0]","[2, 0, 0, 0, 0, 0, 0, 0]",0,3 4 4 4 4 5 5 5 6 6 6 6 8 8 8 8 10 J Q Q Q Q A A 2 2,25,best
tree-v6,536,496,"[2, 2, 1, 0, 0, 4, 0, 0]","[3, 0, 0, 0, 0, 0, 0, 0]",0,3 4 4 4 4 5 5 5 6 6 6 6 8 8 8 8 J Q Q Q Q A A 2 2,24,pass
tree-v6,536,496,"[2, 2, 1, 0, 0, 4, 0, 0]","[4, 0, 0, 0, 0, 0, 0, 0]",0,3 4 4 4 4 5 5 5 6 6 6 6 8 8 8 8 J Q Q Q Q A A 2 2,23,best
tree-v6,536,496,"[1, 2, 1, 0, 0, 4, 0, 0]","[4, 0, 0, 0, 0, 1, 0, 0]",5,3 4 4 4 4 5 5 5 6 6 6 6 8 8 8 8 Q Q Q Q A A 2 2,19,pass
tree-v6,536,496,"[1, 2, 1, 0, 0, 4, 0, 0]","[4, 1, 0, 0, 0, 1, 0, 0]",1,3 4 4 4 4 5 5 5 6 6 6 6 8 8 8 8 Q Q Q Q A A 2 2,17,best
tree-v6,536,496,"[1, 1, 1, 0, 0, 4, 0, 0]","[4, 2, 0, 0, 0, 1, 0, 0]",1,3 4 4 4 4 5 5 5 6 6 6 6 8 8 8 8 Q Q Q Q 2 2,15,pass
tree-v6,536,496,"[1, 1, 1, 0, 0, 4, 0, 0]","[4, 2, 0, 1, 0, 1, 0, 0]",3,3 4 4 4 4 5 5 5 6 6 6 6 8 8 8 8 Q Q Q Q 2 2,10,pass
tree-v6,536,496,"[1, 1, 1, 0, 0, 4, 0, 0]","[4, 2, 0, 1, 0, 2, 0, 0]",5,3 4 4 4 4 5 5 5 6 6 6 6 8 8 8 8 Q Q Q Q 2 2,5,pass
forest-v3,478,533,"[2, 3, 0, 0, 0, 2, 0, 2]","[0, 0, 0, 0, 0, 0, 0, 1]",7,5 5 6 6 6 8 8 8 9 9 10 J J J Q Q K K K K K A A A A 2 2,22,pass
forest-v3,478,533,"[2, 3, 0, 0, 0, 2, 0, 2]","[1, 0, 0, 0, 0, 0, 0, 1]",0,5 5 6 6 6 8 8 8 9 9 10 J J J Q Q K K K K K A A A A 2 2,21,best
forest-v3,478,533,"[1, 3, 0, 0, 0, 2, 0, 2]","[2, 0, 0, 0, 0, 0, 0, 1]",0,5 5 6 6 8 8 8 9 9 10 J J J Q Q K K K K K A A A A 2 2,20,pass
forest-v3,478,533,"[1, 3, 0, 0, 0, 2, 0, 2]","[3, 0, 0, 0, 0, 0, 0, 1]",0,5 5 6 6 8 8 8 9 9 10 J J J Q Q K K K K K A A A A 2 2,19,best
forest-v3,478,533,"[0, 3, 0, 0, 0, 2, 0, 2]","[4, 0, 0, 0, 0, 0, 0, 1]",0,5 5 6 6 8 8 8 9 9 J J J Q Q K K K K K A A A A 2 2,18,pass
forest-v3,478,533,"[0, 3, 0, 0, 0, 2, 0, 2]","[4, 1, 0, 0, 0, 0, 0, 1]",1,5 5 6 6 8 8 8 9 9 J J J Q Q K K K K K A A A A 2 2,16,best
forest-v3,478,533,"[0, 2, 0, 0, 0, 2, 0, 2]","[4, 2, 0, 0, 0, 0, 0, 1]",1,5 5 6 6 8 8 8 J J J Q Q K K K K K A A A A 2 2,14,best
forest-v3,478,533,"[0, 1, 0, 0, 0, 2, 0, 2]","[4, 3, 0, 0, 0, 0, 0, 1]",1,5 5 6 6 8 8 8 J J J K K K K K A A A A 2 2,12,best
forest-v3,478,533,"[0, 0, 0, 0, 0, 0, 0, 1]","[4, 3, 0, 0, 0, 1, 0, 1]",5,6 6 J J J,8,pass
forest-v3,478,533,"[0, 0, 0, 0, 0, 0, 0, 1]","[4, 4, 0, 0, 0, 1, 0, 1]",1,6 6 J J J,6,pass
forest-v3,478,533,"[1, 1, 0, 0, 0, 0, 0, 0]","[4, 4, 0, 0, 0, 2, 0, 1]",5,6 6 J,2,pass
tree-v6,453,492,"[5, 2, 0, 1, 0, 2, 0, 1]","[0, 0, 0, 0, 0, 0, 0, 1]",7,3 4 4 5 5 5 6 7 7 8 9 9 10 10 10 10 J J Q K A A A A A 2 2,22,pass
tree-v6,453,492,"[4, 2, 0, 0, 0, 1, 0, 0]","[1, 0, 0, 0, 0, 0, 0, 1]",0,6 7 7 8 9 9 J A A A A 2,21,best
tree-v6,453,492,"[3, 2, 0, 0, 0, 1, 0, 0]","[2, 0, 0, 0, 0, 0, 0, 1]",0,6 7 7 8 9 9 A A A A 2,20,best
tree-v6,453,492,"[2, 2, 0, 0, 0, 0, 0, 0]","[2, 0, 0, 0, 0, 1, 0, 1]",5,7 7 8 9 9 2,16,pass
tree-v6,453,492,"[2, 2, 0, 0, 0, 0, 0, 0]","[2, 1, 0, 0, 0, 1, 0, 1]",1,7 7 8 9 9 2,14,pass
tree-v6,453,492,"[2, 2, 0, 0, 0, 0, 0, 0]","[2, 2, 0, 0, 0, 1, 0, 1]",1,7 7 8 9 9 2,12,pass
tree-v6,453,492,"[2, 2, 0, 0, 0, 0, 0, 0]","[2, 2, 0, 0, 0, 1, 1, 1]",6,7 7 8 9 9 2,6,pass
tree-v7,474,531,"[5, 2, 0, 0, 0, 2, 0, 2]","[0, 0, 0, 0, 0, 0, 0, 1]",7,3 3 4 4 5 5 5 6 6 6 6 7 8 9 10 10 10 J J J J Q K K A 2 2,22,best
tree-v7,474,531,"[5, 2, 0, 0, 0, 2, 0, 1]","[0, 0, 0, 0, 0, 1, 0, 1]",5,3 3 5 5 5 6 6 6 6 7 8 9 J J J J Q K K A 2 2,18,pass
tree-v7,474,531,"[5, 2, 0, 0, 0, 2, 0, 1]","[0, 0, 0, 0, 0, 1, 0, 2]",7,3 3 5 5 5 6 6 6 6 7 8 9 J J J J Q K K A 2 2,13,pass
tree-v7,474,531,"[5, 2, 0, 0, 0, 2, 0, 1]","[1, 0, 0, 0, 0, 1, 0, 2]",0,3 3 5 5 5 6 6 6 6 7 8 9 J J J J Q K K A 2 2,12,best
tree-v7,474,531,"[4, 2, 0, 0, 0, 2, 0, 1]","[1, 0, 0, 0, 0, 2, 0, 2]",5,3 3 5 5 5 6 6 6 6 7 8 9 J J J J K K A 2 2,8,pass
tree-v7,474,531,"[4, 2, 0, 0, 0, 2, 0, 1]","[1, 1, 0, 0, 0, 2, 0, 2]",1,3 3 5 5 5 6 6 6 6 7 8 9 J J J J K K A 2 2,6,pass
tree-v7,474,531,"[1, 1, 0, 0, 0, 2, 0, 0]","[2, 1, 0, 0, 0, 2, 0, 2]",0,6 6 6 6 J J J J A 2 2,5,pass
forest-v3,463,470,"[3, 3, 0, 0, 0, 2, 0, 2]","[0, 0, 0, 1, 0, 0, 0, 0]",3,3 3 3 3 4 4 5 6 7 7 8 8 9 9 9 10 10 10 10 J Q Q Q K K A A,22,pass
forest-v3,463,470,"[3, 3, 0, 0, 0, 1, 0, 1]","[0, 0, 0, 1, 0, 0, 0, 1]",7,5 6 7 7 8 8 10 10 10 10 J Q Q Q K K A A,17,pass
forest-v3,463,470,"[2, 3, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 1, 0, 0, 0, 1]",0,6 8 8 J K K A A,16,best
forest-v3,463,470,"[1, 3, 0, 0, 0, 0, 0, 0]","[2, 0, 0, 1, 0, 0, 0, 1]",0,6 8 8 K K A A,15,pass
forest-v3,463,470,"[1, 3, 0, 0, 0, 0, 0, 0]","[2, 0, 1, 1, 0, 0, 0, 1]",2,6 8 8 K K A A,12,pass
forest-v3,463,470,"[1, 3, 0, 0, 0, 0, 0, 0]","[3, 0, 1, 1, 0, 0, 0, 1]",0,6 8 8 K K A A,11,best
forest-v3,463,470,"[0, 3, 0, 0, 0, 0, 0, 0]","[4, 0, 1, 1, 0, 0, 0, 1]",0,8 8 K K A A,10,pass
forest-v3,463,470,"[0, 3, 0, 0, 0, 0, 0, 0]","[4, 0, 1, 2, 0, 0, 0, 1]",3,8 8 K K A A,5,pass
tree-v6,487,500,"[1, 4, 1, 0, 0, 1, 1, 0]","[0, 0, 0, 0, 0, 0, 0, 1]",7,4 7 7 7 8 8 8 9 9 10 10 J J J Q Q A A A A 2 2,22,pass
tree-v6,487,500,"[1, 4, 1, 0, 0, 1, 1, 0]","[0, 0, 0, 1, 0, 0, 0, 1]",3,4 7 7 7 8 8 8 9 9 10 10 J J J Q Q A A A A 2 2,17,pass
tree-v6,487,500,"[1, 4, 1, 0, 0, 1, 1, 0]","[1, 0, 0, 1, 0, 0, 0, 1]",0,4 7 7 7 8 8 8 9 9 10 10 J J J Q Q A A A A 2 2,16,combat
tree-v6,487,500,"[0, 1, 0, 0, 1, 1, 1, 0]","[1, 1, 0, 1, 0, 0, 0, 1]",1,7 7 7 8 8 8 10 10 J J Q Q A A A A 2 2,14,best
AI-origin,497,484,"[3, 3, 0, 1, 0, 2, 0, 1]","[0, 1, 0, 0, 0, 0, 0, 0]",1,3 3 3 5 5 5 6 6 7 8 9 9 10 10 J J J J J Q Q A A A A 2 2,25,best
AI-origin,497,484,"[3, 2, 0, 1, 0, 2, 0, 1]","[0, 2, 0, 0, 0, 0, 0, 0]",1,3 3 3 5 5 5 7 8 9 9 10 10 J J J J J Q Q A A A A 2 2,23,best
AI-origin,497,484,"[3, 1, 0, 0, 0, 2, 0, 1]","[0, 2, 0, 1, 0, 0, 0, 0]",3,3 3 3 5 5 5 9 10 J J J J A A A A 2 2,18,pass
AI-origin,497,484,"[3, 1, 0, 0, 0, 2, 0, 1]","[0, 2, 0, 1, 0, 1, 0, 0]",5,3 3 3 5 5 5 9 10 J J J J A A A A 2 2,13,pass
AI-origin,497,484,"[3, 1, 0, 0, 0, 2, 0, 1]","[0, 2, 0, 1, 0, 1, 0, 1]",7,3 3 3 5 5 5 9 10 J J J J A A A A 2 2,8,pass
AI-origin,497,484,"[3, 1, 0, 0, 0, 2, 0, 1]","[0, 3, 0, 1, 0, 1, 0, 1]",1,3 3 3 5 5 5 9 10 J J J J A A A A 2 2,6,pass
AI-origin,497,484,"[2, 0, 0, 0, 0, 2, 0, 0]","[1, 3, 0, 1, 0, 1, 0, 1]",0,9 10 J J J J A A A A,5,pass
AI-origin,497,484,"[1, 0, 0, 0, 0, 1, 0, 0]","[2, 3, 0, 1, 0, 1, 0, 1]",0,10 A A A A,4,pass
AI-random,473,503,"[4, 1, 0, 0, 0, 1, 2, 0]","[0, 0, 0, 0, 0, 0, 0, 1]",7,4 6 7 7 7 7 8 9 9 10 Q Q Q K K K A A A 2 2 2,22,pass
AI-random,473,503,"[4, 1, 0, 0, 0, 1, 2, 0]","[0, 1, 0, 0, 0, 0, 0, 1]",1,4 6 7 7 7 7 8 9 9 10 Q Q Q K K K A A A 2 2 2,20,best
AI-random,473,503,"[4, 0, 0, 0, 0, 1, 2, 0]","[0, 2, 0, 0, 0, 0, 0, 1]",1,4 6 7 7 7 7 8 10 Q Q Q K K K A A A 2 2 2,18,pass
AI-random,473,503,"[4, 0, 0, 0, 0, 1, 2, 0]","[0, 2, 0, 0, 0, 0, 1, 1]",6,4 6 7 7 7 7 8 10 Q Q Q K K K A A A 2 2 2,12,best
AI-random,473,503,"[3, 0, 0, 0, 0, 1, 1, 0]","[1, 2, 0, 0, 0, 0, 1, 1]",0,6 7 7 7 7 8 10 A A A 2 2 2,11,best
AI-random,473,503,"[2, 0, 0, 0, 0, 1, 1, 0]","[2, 2, 0, 0, 0, 0, 1, 1]",0,7 7 7 7 8 10 A A A 2 2 2,10,pass
AI-random,473,503,"[2, 0, 0, 0, 0, 1, 1, 0]","[3, 2, 0, 0, 0, 0, 1, 1]",0,7 7 7 7 8 10 A A A 2 2 2,9,best
AI-random,473,503,"[0, 0, 0, 0, 0, 0, 1, 0]","[3, 2, 0, 0, 0, 1, 1, 1]",5,A A A 2 2 2,5,best
forest-v3,484,453,"[4, 2, 0, 1, 0, 2, 1, 0]","[0, 0, 1, 0, 0, 0, 0, 0]",2,3 3 3 3 4 5 5 6 6 6 7 7 7 8 9 9 9 9 10 10 J J Q K K A 2,24,pass
forest-v3,484,453,"[4, 2, 0, 1, 0, 2, 1, 0]","[1, 0, 1, 0, 0, 0, 0, 0]",0,3 3 3 3 4 5 5 6 6 6 7 7 7 8 9 9 9 9 10 10 J J Q K K A 2,23,best
forest-v3,484,453,"[3, 2, 0, 1, 0, 2, 1, 0]","[2, 0, 1, 0, 0, 0, 0, 0]",0,3 3 3 3 4 5 5 6 6 6 7 7 7 9 9 9 9 10 10 J J Q K K A 2,22,best
forest-v3,484,453,"[2, 2, 0, 1, 0, 2, 1, 0]","[3, 0, 1, 0, 0, 0, 0, 0]",0,3 3 3 3 4 5 5 6 6 6 7 7 7 9 9 9 9 10 10 J Q K K A 2,21,pass
forest-v3,484,453,"[2, 2, 0, 1, 0, 2, 1, 0]","[3, 1, 1, 0, 0, 0, 0, 0]",1,3 3 3 3 4 5 5 6 6 6 7 7 7 9 9 9 9 10 10 J Q K K A 2,19,pass
forest-v3,484,453,"[2, 2, 0, 1, 0, 2, 1, 0]","[3, 1, 1, 0, 0, 1, 0, 0]",5,3 3 3 3 4 5 5 6 6 6 7 7 7 9 9 9 9 10 10 J Q K K A 2,15,pass
forest-v3,484,453,"[2, 2, 0, 1, 0, 2, 1, 0]","[3, 1, 1, 0, 0, 1, 1, 0]",6,3 3 3 3 4 5 5 6 6 6 7 7 7 9 9 9 9 10 10 J Q K K A 2,9,best
forest-v3,484,453,"[2, 2, 0, 1, 0, 2, 0, 0]","[3, 1, 1, 0, 0, 1, 2, 0]",6,3 3 3 3 4 5 5 9 9 9 9 10 10 J Q K K A 2,3,best
forest-v3,484,453,"[0, 2, 0, 1, 0, 1, 0, 0]","[4, 1, 1, 0, 0, 1, 2, 0]",0,5 5 9 9 9 9 10 10 J Q K A 2,2,best
tree-v7,446,477,"[2, 3, 0, 2, 0, 1, 0, 1]","[0, 0, 0, 1, 0, 0, 0, 0]",3,3 4 4 5 6 7 7 7 8 8 8 9 9 9 9 10 10 J J Q K A A A 2 2 2,22,best
tree-v7,446,477,"[2, 3, 0, 0, 0, 1, 0, 0]","[0, 0, 0, 1, 0, 0, 0, 1]",7,4 9 9 9 9 10 10 J A A 2 2,17,pass
tree-v7,446,477,"[2, 3, 0, 0, 0, 1, 0, 0]","[0, 0, 0, 1, 0, 0, 0, 2]",7,4 9 9 9 9 10 10 J A A 2 2,12,pass
tree-v7,446,477,"[2, 3, 0, 0, 0, 1, 0, 0]","[0, 0, 0, 1, 0, 0, 0, 3]",7,4 9 9 9 9 10 10 J A A 2 2,7,pass
tree-v7,446,477,"[2, 2, 0, 0, 0, 0, 0, 0]","[0, 1, 0, 1, 0, 0, 0, 3]",1,4 J A A 2 2,5,pass
tree-v7,446,477,"[2, 1, 0, 0, 0, 0, 0, 0]","[0, 1, 0, 1, 0, 1, 0, 3]",5,4 J 2 2,1,pass
AI-random,479,472,"[2, 2, 0, 2, 0, 1, 0, 1]","[0, 0, 0, 0, 0, 1, 0, 0]",5,3 3 4 5 6 6 6 7 8 8 8 8 9 10 J Q Q Q K K A A 2 2 2,21,pass
AI-random,479,472,"[2, 2, 0, 2, 0, 1, 0, 1]","[0, 0, 0, 1, 0, 1, 0, 0]",3,3 3 4 5 6 6 6 7 8 8 8 8 9 10 J Q Q Q K K A A 2 2 2,16,pass
AI-random,479,472,"[2, 2, 0, 2, 0, 1, 0, 1]","[1, 0, 0, 1, 0, 1, 0, 0]",0,3 3 4 5 6 6 6 7 8 8 8 8 9 10 J Q Q Q K K A A 2 2 2,15,best
AI-random,479,472,"[0, 2, 0, 1, 0, 1, 0, 1]","[2, 0, 0, 1, 0, 1, 0, 0]",0,6 6 8 8 8 8 9 10 J Q Q Q K A A 2 2 2,14,pass
AI-random,479,472,"[0, 2, 0, 1, 0, 1, 0, 1]","[2, 0, 0, 1, 1, 1, 0, 0]",4,6 6 8 8 8 8 9 10 J Q Q Q K A A 2 2 2,8,pass
AI-random,479,472,"[0, 2, 0, 1, 0, 1, 0, 1]","[2, 0, 0, 1, 1, 1, 0, 1]",7,6 6 8 8 8 8 9 10 J Q Q Q K A A 2 2 2,3,pass
tree-v7,506,473,"[2, 1, 0, 0, 0, 2, 0, 3]","[0, 0, 0, 1, 0, 0, 0, 0]",3,3 3 3 5 5 5 6 6 7 7 8 9 9 9 10 10 10 10 K K K A A 2 2 2 2,22,pass
tree-v7,506,473,"[2, 1, 0, 0, 0, 2, 0, 3]","[0, 0, 0, 2, 0, 0, 0, 0]",3,3 3 3 5 5 5 6 6 7 7 8 9 9 9 10 10 10 10 K K K A A 2 2 2 2,17,pass
tree-v7,506,473,"[2, 1, 0, 0, 0, 2, 0, 3]","[0, 0, 0, 3, 0, 0, 0, 0]",3,3 3 3 5 5 5 6 6 7 7 8 9 9 9 10 10 10 10 K K K A A 2 2 2 2,12,pass
tree-v7,506,473,"[2, 1, 0, 0, 0, 2, 0, 3]","[0, 0, 0, 3, 0, 0, 0, 1]",7,3 3 3 5 5 5 6 6 7 7 8 9 9 9 10 10 10 10 K K K A A 2 2 2 2,7,pass
