winner,winner score,loser score,target,strategy,opponent,hand,used
new-tree-v6,471,478,2,"[4, 1, 1, 2, 0, 2, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",3 3 3 4 5 5 5 5 6 7 8 8 9 9 9 10 10 J J J Q Q A A A A 2, 
new-tree-v6,471,478,0,"[4, 1, 0, 2, 0, 2, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",4 5 5 5 5 6 7 8 8 9 9 9 10 10 J J J Q Q A A A A 2, 3 3 3 
new-tree-v6,471,478,0,"[1, 1, 0, 2, 0, 2, 0, 0]","[2, 0, 0, 0, 0, 0, 0, 0]",5 5 5 5 6 7 8 8 9 9 9 10 10 J J J Q A A A A, 3 3 3 4 J Q K 2 
new-tree-v6,471,478,3,"[0, 0, 0, 2, 0, 0, 0, 0]","[2, 3, 0, 0, 1, 2, 0, 0]",6 7 8 8 9 9 10 10 J Q, 3 3 3 4 J Q K 2 9 7 7 7 7 A A A A 2 2 2 2 3 3 J J A A 4 4 8 8 9 9 10 10 5 5 5 5 
new-tree-v6,471,478,3,"[0, 0, 0, 1, 0, 0, 0, 0]","[2, 3, 0, 0, 1, 2, 0, 0]",8 9 10 J Q, 3 3 3 4 J Q K 2 9 7 7 7 7 A A A A 2 2 2 2 3 3 J J A A 4 4 8 8 9 9 10 10 5 5 5 5 6 7 8 9 10 
tree-v6,470,466,7,"[3, 3, 0, 0, 0, 1, 0, 2]","[0, 0, 0, 1, 1, 0, 0, 0]",3 3 4 4 6 6 6 7 7 8 10 10 J J J J Q Q Q K K A 2, 10 J Q K A K K A A 2 2 7 7 7 7 
tree-v6,470,466,2,"[3, 4, 1, 0, 0, 1, 0, 0]","[0, 0, 0, 1, 1, 0, 0, 0]",4 4 7 7 8 10 10 J J J J Q Q Q K K A 2, 10 J Q K A K K A A 2 2 7 7 7 7 6 6 6 3 3 
tree-v6,470,466,0,"[3, 4, 0, 0, 0, 1, 0, 0]","[0, 0, 0, 1, 1, 0, 0, 0]",4 4 7 7 8 10 10 J J J J K K A 2, 10 J Q K A K K A A 2 2 7 7 7 7 6 6 6 3 3 Q Q Q 
tree-v6,470,466,0,"[1, 4, 0, 0, 0, 1, 0, 0]","[1, 0, 0, 1, 1, 0, 0, 0]",4 4 7 7 10 10 J J J J K K 2, 10 J Q K A K K A A 2 2 7 7 7 7 6 6 6 3 3 Q Q Q 8 10 A 
tree-v6,470,466,1,"[0, 4, 0, 0, 0, 1, 0, 0]","[1, 0, 0, 1, 1, 0, 0, 0]",4 4 7 7 10 10 J J J J K K, 10 J Q K A K K A A 2 2 7 7 7 7 6 6 6 3 3 Q Q Q 8 10 A 2 
tree-v6,470,466,1,"[0, 1, 0, 0, 0, 0, 0, 0]","[1, 2, 0, 1, 1, 1, 0, 0]",7 7, 10 J Q K A K K A A 2 2 7 7 7 7 6 6 6 3 3 Q Q Q 8 10 A 2 4 4 9 9 10 10 Q Q K K 3 3 3 3 J J J J 
tree-v4,513,439,7,"[4, 0, 2, 0, 0, 3, 0, 1]","[0, 0, 0, 0, 0, 0, 0, 0]",3 3 4 5 6 6 6 7 7 7 7 8 8 8 8 J Q K K K A A A 2 2 2 2, 
tree-v4,513,439,0,"[4, 0, 1, 0, 0, 2, 0, 0]","[0, 0, 2, 0, 0, 0, 0, 1]",4 5 8 8 8 8 J Q A A A 2 2 2 2, 6 6 6 3 3 10 10 10 3 3 Q Q Q K K K A A A 7 7 7 7 
tree-v4,513,439,0,"[2, 0, 1, 0, 0, 2, 0, 0]","[1, 0, 2, 0, 0, 0, 0, 1]",5 8 8 8 8 Q A A A 2 2 2 2, 6 6 6 3 3 10 10 10 3 3 Q Q Q K K K A A A 7 7 7 7 4 7 J 
tree-v4,513,439,5,"[0, 0, 1, 0, 0, 2, 0, 0]","[2, 0, 2, 0, 0, 0, 0, 1]",8 8 8 8 A A A 2 2 2 2, 6 6 6 3 3 10 10 10 3 3 Q Q Q K K K A A A 7 7 7 7 4 7 J 5 9 Q 
tree-v4,513,439,5,"[0, 0, 1, 0, 0, 1, 0, 0]","[2, 0, 2, 0, 0, 0, 0, 1]",A A A 2 2 2 2, 6 6 6 3 3 10 10 10 3 3 Q Q Q K K K A A A 7 7 7 7 4 7 J 5 9 Q 8 8 8 8 
tree-v4,513,439,2,"[0, 0, 1, 0, 0, 0, 0, 0]","[2, 0, 2, 0, 0, 0, 0, 1]",A A A, 6 6 6 3 3 10 10 10 3 3 Q Q Q K K K A A A 7 7 7 7 4 7 J 5 9 Q 8 8 8 8 2 2 2 2 
forest-v3,452,444,0,"[2, 2, 0, 3, 0, 0, 0, 0]","[0, 2, 0, 0, 0, 0, 0, 0]",3 3 5 6 6 7 7 8 8 9 9 9 10 J J Q K K K A 2, 4 4 Q Q A A 4 4 4 4 
forest-v3,452,444,0,"[1, 1, 0, 3, 0, 0, 0, 0]","[1, 3, 0, 0, 0, 0, 0, 0]",3 3 5 6 7 7 8 8 9 9 9 10 J J Q K A 2, 4 4 Q Q A A 4 4 4 4 6 10 6 6 K K 
forest-v3,452,444,1,"[0, 1, 0, 3, 0, 0, 0, 0]","[1, 3, 0, 0, 0, 0, 0, 0]",3 3 5 6 7 7 8 8 9 9 10 J J Q K A 2, 4 4 Q Q A A 4 4 4 4 6 10 6 6 K K 9 
forest-v3,452,444,3,"[0, 0, 0, 3, 0, 0, 0, 0]","[1, 3, 0, 0, 0, 0, 0, 0]",5 6 7 7 8 8 9 9 10 J J Q K A 2, 4 4 Q Q A A 4 4 4 4 6 10 6 6 K K 9 3 3 
forest-v3,452,444,3,"[0, 0, 0, 1, 0, 0, 0, 0]","[1, 3, 0, 1, 0, 0, 0, 0]",7 8 9 10 J, 4 4 Q Q A A 4 4 4 4 6 10 6 6 K K 9 3 3 5 6 7 8 9 10 J Q K A J Q K A 2 
AI-random,492,494,5,"[2, 2, 2, 0, 1, 2, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",3 4 4 5 5 6 6 6 7 7 8 8 9 9 10 10 10 10 10 K A A A A 2 2 2, 
AI-random,492,494,0,"[2, 2, 2, 0, 1, 1, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",3 4 4 5 5 6 6 6 7 7 8 8 9 9 K A A A A 2 2 2, 10 10 10 10 10 
AI-random,492,494,4,"[0, 2, 1, 0, 1, 1, 0, 0]","[2, 0, 1, 0, 0, 0, 0, 0]",4 4 5 5 6 6 6 7 7 8 8 9 9 A A A A, 10 10 10 10 10 3 6 K A K K K 2 2 2 
AI-random,492,494,1,"[0, 2, 1, 0, 0, 1, 0, 0]","[2, 0, 1, 0, 0, 0, 0, 0]",4 4 5 5 6 6 6 A A A A, 10 10 10 10 10 3 6 K A K K K 2 2 2 7 7 8 8 9 9 
AI-random,492,494,2,"[0, 0, 1, 0, 0, 0, 0, 0]","[3, 3, 2, 0, 0, 1, 0, 0]",6 6 6, 10 10 10 10 10 3 6 K A K K K 2 2 2 7 7 8 8 9 9 4 4 10 10 2 2 2 7 4 4 5 5 Q Q 3 3 3 3 A A A A 
AI-origin,502,469,3,"[3, 3, 0, 2, 0, 2, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",3 4 5 5 6 6 6 7 7 9 9 10 10 10 10 10 J Q K K K A A 2 2 2 2, 
AI-origin,502,469,3,"[3, 3, 0, 1, 0, 2, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",5 6 6 7 9 9 10 10 10 10 10 J Q K K K A A 2 2 2 2, 3 4 5 6 7 
AI-origin,502,469,0,"[1, 0, 0, 0, 0, 0, 0, 0]","[4, 5, 0, 0, 0, 2, 0, 0]",5, 3 4 5 6 7 9 10 J Q K 5 5 5 5 10 10 10 10 9 9 9 9 9 6 7 8 9 Q K 3 3 6 6 10 10 K K A A 4 4 A A 2 2 2 2 2 2 
tree-v4,437,451,2,"[1, 1, 3, 3, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",3 3 3 4 4 4 5 5 5 6 6 7 8 8 8 9 10 J J Q Q K K A A 2 2, 
tree-v4,437,451,2,"[1, 0, 1, 1, 1, 0, 0, 0]","[2, 3, 4, 0, 0, 0, 0, 0]",5 5 5 6 6 7 8 9 10 Q Q K K A A, 3 3 3 Q Q Q 3 3 3 4 4 4 K K K 2 2 2 6 7 4 4 8 8 9 9 J J A A 2 2 
tree-v4,437,451,0,"[1, 0, 0, 1, 1, 0, 0, 0]","[2, 3, 4, 0, 0, 0, 0, 0]",6 6 7 8 9 10 Q Q K K A A, 3 3 3 Q Q Q 3 3 3 4 4 4 K K K 2 2 2 6 7 4 4 8 8 9 9 J J A A 2 2 5 5 5 
tree-v4,437,451,4,"[0, 0, 0, 1, 1, 0, 0, 0]","[2, 3, 4, 0, 0, 0, 0, 0]",6 7 8 9 10 Q Q K K A A, 3 3 3 Q Q Q 3 3 3 4 4 4 K K K 2 2 2 6 7 4 4 8 8 9 9 J J A A 2 2 5 5 5 6 
tree-v4,437,451,3,"[0, 0, 0, 1, 0, 0, 0, 0]","[2, 3, 4, 0, 0, 0, 0, 0]",6 7 8 9 10, 3 3 3 Q Q Q 3 3 3 4 4 4 K K K 2 2 2 6 7 4 4 8 8 9 9 J J A A 2 2 5 5 5 6 Q Q K K A A 
new-tree-v6,452,438,2,"[3, 3, 3, 1, 0, 1, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",3 4 4 4 5 5 5 6 6 6 8 8 9 9 10 10 10 10 10 J Q Q K K A 2 2, 
new-tree-v6,452,438,2,"[3, 3, 2, 1, 0, 1, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",3 5 5 5 6 6 6 8 8 9 9 10 10 10 10 10 J Q Q K K A 2 2, 4 4 4 
new-tree-v6,452,438,2,"[3, 3, 1, 1, 0, 1, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",3 6 6 6 8 8 9 9 10 10 10 10 10 J Q Q K K A 2 2, 4 4 4 5 5 5 
new-tree-v6,452,438,0,"[3, 3, 0, 1, 0, 1, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",3 8 8 9 9 10 10 10 10 10 J Q Q K K A 2 2, 4 4 4 5 5 5 6 6 6 
new-tree-v6,452,438,0,"[1, 3, 0, 1, 0, 0, 0, 0]","[2, 0, 0, 0, 0, 0, 0, 0]",8 8 9 9 10 J Q K K A 2 2, 4 4 4 5 5 5 6 6 6 3 10 Q 2 10 10 10 10 
new-tree-v6,452,438,1,"[0, 3, 0, 1, 0, 0, 0, 0]","[2, 0, 0, 0, 0, 0, 0, 0]",8 8 9 9 10 J Q K A 2 2, 4 4 4 5 5 5 6 6 6 3 10 Q 2 10 10 10 10 K 
new-tree-v6,452,438,1,"[0, 1, 0, 1, 0, 0, 0, 0]","[2, 1, 0, 0, 0, 0, 0, 0]",9 9 10 J Q K A, 4 4 4 5 5 5 6 6 6 3 10 Q 2 10 10 10 10 K 8 8 9 9 2 2 
new-tree-v6,452,438,3,"[0, 0, 0, 1, 0, 0, 0, 0]","[2, 1, 0, 0, 0, 0, 0, 0]",10 J Q K A, 4 4 4 5 5 5 6 6 6 3 10 Q 2 10 10 10 10 K 8 8 9 9 2 2 9 9 
AI-origin,447,450,3,"[3, 1, 0, 1, 2, 0, 0, 1]","[0, 0, 0, 0, 0, 0, 0, 0]",3 3 4 4 5 5 6 6 7 7 7 8 8 9 9 10 J J Q K K A A A 2 2 2, 
AI-origin,447,450,4,"[2, 3, 1, 0, 1, 0, 0, 0]","[0, 0, 0, 3, 0, 0, 0, 1]",4 4 5 5 6 6 7 7 7 8 8 9 9 J K A A, 10 J Q K A J Q K A 2 6 7 8 9 10 7 8 9 10 J 5 5 5 3 3 2 2 2 3 3 
AI-origin,447,450,2,"[2, 3, 1, 0, 0, 0, 0, 0]","[0, 0, 0, 3, 0, 0, 0, 1]",7 7 7 8 8 9 9 J K A A, 10 J Q K A J Q K A 2 6 7 8 9 10 7 8 9 10 J 5 5 5 3 3 2 2 2 3 3 4 4 5 5 6 6 
AI-origin,447,450,0,"[2, 2, 0, 0, 0, 0, 0, 0]","[2, 0, 0, 3, 0, 1, 0, 1]",8 8 9 9 K A, 10 J Q K A J Q K A 2 6 7 8 9 10 7 8 9 10 J 5 5 5 3 3 2 2 2 3 3 4 4 5 5 6 6 7 7 7 4 4 4 4 8 J K A 
AI-origin,447,450,0,"[1, 2, 0, 0, 0, 0, 0, 0]","[2, 0, 0, 3, 0, 1, 0, 1]",8 8 9 9 A, 10 J Q K A J Q K A 2 6 7 8 9 10 7 8 9 10 J 5 5 5 3 3 2 2 2 3 3 4 4 5 5 6 6 7 7 7 4 4 4 4 8 J K A K 
AI-origin,447,450,1,"[0, 2, 0, 0, 0, 0, 0, 0]","[2, 0, 0, 3, 0, 1, 0, 1]",8 8 9 9, 10 J Q K A J Q K A 2 6 7 8 9 10 7 8 9 10 J 5 5 5 3 3 2 2 2 3 3 4 4 5 5 6 6 7 7 7 4 4 4 4 8 J K A K A 
AI-origin,447,450,1,"[0, 1, 0, 0, 0, 0, 0, 0]","[2, 0, 0, 3, 0, 1, 0, 1]",9 9, 10 J Q K A J Q K A 2 6 7 8 9 10 7 8 9 10 J 5 5 5 3 3 2 2 2 3 3 4 4 5 5 6 6 7 7 7 4 4 4 4 8 J K A K A 8 8 
tree-v6,462,442,0,"[1, 7, 0, 1, 0, 0, 0, 0]","[0, 0, 3, 0, 0, 0, 0, 0]",3 4 4 4 5 5 5 6 7 8 8 9 9 J J K K A 2 2, 3 3 3 Q Q Q 2 2 2 9 9 9 10 10 10 10 
tree-v6,462,442,1,"[0, 7, 0, 1, 0, 0, 0, 0]","[0, 0, 3, 0, 0, 0, 0, 0]",3 4 4 4 5 5 5 6 7 8 8 9 9 J J K K 2 2, 3 3 3 Q Q Q 2 2 2 9 9 9 10 10 10 10 A 
tree-v6,462,442,1,"[0, 5, 0, 1, 0, 0, 0, 0]","[0, 1, 3, 0, 0, 0, 0, 0]",3 4 5 5 5 6 7 8 8 9 9 J J K K, 3 3 3 Q Q Q 2 2 2 9 9 9 10 10 10 10 A 4 4 K K 2 2 
tree-v6,462,442,1,"[0, 3, 0, 1, 0, 0, 0, 0]","[0, 2, 3, 0, 0, 0, 0, 0]",3 4 5 6 7 9 9 J J K K, 3 3 3 Q Q Q 2 2 2 9 9 9 10 10 10 10 A 4 4 K K 2 2 5 5 7 7 8 8 
tree-v6,462,442,1,"[0, 2, 0, 1, 0, 0, 0, 0]","[0, 2, 3, 0, 0, 0, 0, 0]",3 4 5 6 7 J J K K, 3 3 3 Q Q Q 2 2 2 9 9 9 10 10 10 10 A 4 4 K K 2 2 5 5 7 7 8 8 9 9 
tree-v6,462,442,1,"[0, 1, 0, 1, 0, 0, 0, 0]","[0, 2, 3, 0, 0, 0, 0, 0]",3 4 5 6 7 K K, 3 3 3 Q Q Q 2 2 2 9 9 9 10 10 10 10 A 4 4 K K 2 2 5 5 7 7 8 8 9 9 J J 
tree-v6,462,442,3,"[0, 0, 0, 1, 0, 0, 0, 0]","[0, 2, 3, 0, 0, 0, 0, 0]",3 4 5 6 7, 3 3 3 Q Q Q 2 2 2 9 9 9 10 10 10 10 A 4 4 K K 2 2 5 5 7 7 8 8 9 9 J J K K 
tree-v5,504,483,2,"[5, 1, 1, 0, 0, 3, 0, 0]","[0, 0, 0, 1, 0, 0, 0, 0]",3 4 4 4 4 5 7 8 8 8 8 9 9 9 10 J J K 2 2 2 2, 5 6 7 8 9 10 J Q K A 
tree-v5,504,483,0,"[5, 1, 0, 0, 0, 3, 0, 0]","[0, 0, 0, 1, 0, 0, 0, 0]",3 4 4 4 4 5 7 8 8 8 8 10 J J K 2 2 2 2, 5 6 7 8 9 10 J Q K A 9 9 9 
tree-v5,504,483,0,"[3, 1, 0, 0, 0, 3, 0, 0]","[1, 0, 0, 1, 0, 0, 0, 0]",4 4 4 4 5 8 8 8 8 10 J J K 2 2 2 2, 5 6 7 8 9 10 J Q K A 9 9 9 3 5 7 
tree-v5,504,483,0,"[2, 1, 0, 0, 0, 3, 0, 0]","[1, 0, 0, 1, 0, 0, 0, 0]",4 4 4 4 8 8 8 8 10 J J K 2 2 2 2, 5 6 7 8 9 10 J Q K A 9 9 9 3 5 7 5 
tree-v5,504,483,0,"[1, 1, 0, 0, 0, 3, 0, 0]","[1, 0, 0, 1, 0, 0, 0, 0]",4 4 4 4 8 8 8 8 J J K 2 2 2 2, 5 6 7 8 9 10 J Q K A 9 9 9 3 5 7 5 10 
tree-v5,504,483,1,"[0, 1, 0, 0, 0, 3, 0, 0]","[1, 0, 0, 1, 0, 0, 0, 0]",4 4 4 4 8 8 8 8 J J 2 2 2 2, 5 6 7 8 9 10 J Q K A 9 9 9 3 5 7 5 10 K 
tree-v5,504,483,5,"[0, 0, 0, 0, 0, 3, 0, 0]","[1, 0, 0, 1, 0, 0, 0, 0]",4 4 4 4 8 8 8 8 2 2 2 2, 5 6 7 8 9 10 J Q K A 9 9 9 3 5 7 5 10 K J J 
tree-v5,504,483,5,"[0, 0, 0, 0, 0, 1, 0, 0]","[1, 0, 0, 3, 0, 1, 0, 0]",2 2 2 2, 5 6 7 8 9 10 J Q K A 9 9 9 3 5 7 5 10 K J J 4 4 4 4 A A A A A 7 8 9 10 J 10 J Q K A 8 8 8 8 
forest-v3,469,449,2,"[1, 2, 4, 0, 1, 1, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",4 4 4 4 5 5 5 6 6 6 7 7 7 9 10 10 J J Q Q K K K A A 2 2, 
forest-v3,469,449,2,"[1, 2, 3, 0, 1, 1, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",4 4 4 4 6 6 6 7 7 7 9 10 10 J J Q Q K K K A A 2 2, 5 5 5 
forest-v3,469,449,2,"[1, 2, 2, 0, 1, 1, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",4 4 4 4 7 7 7 9 10 10 J J Q Q K K K A A 2 2, 5 5 5 6 6 6 
forest-v3,469,449,0,"[1, 2, 1, 0, 1, 1, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",4 4 4 4 9 10 10 J J Q Q K K K A A 2 2, 5 5 5 6 6 6 7 7 7 
forest-v3,469,449,1,"[0, 2, 1, 0, 1, 1, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",4 4 4 4 10 10 J J Q Q K K K A A 2 2, 5 5 5 6 6 6 7 7 7 9 
forest-v3,469,449,1,"[0, 1, 1, 0, 1, 1, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",4 4 4 4 10 10 J J Q Q K K K 2 2, 5 5 5 6 6 6 7 7 7 9 A A 
forest-v3,469,449,4,"[0, 0, 1, 0, 1, 1, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",4 4 4 4 10 10 J J Q Q K K K, 5 5 5 6 6 6 7 7 7 9 A A 2 2 
forest-v3,469,449,5,"[0, 0, 1, 0, 0, 1, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",4 4 4 4 K K K, 5 5 5 6 6 6 7 7 7 9 A A 2 2 10 10 J J Q Q 
forest-v3,469,449,2,"[0, 0, 1, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",K K K, 5 5 5 6 6 6 7 7 7 9 A A 2 2 10 10 J J Q Q 4 4 4 4 
new-tree-v6,479,475,2,"[1, 1, 1, 3, 0, 1, 0, 0]","[2, 0, 0, 1, 0, 0, 0, 1]",3 4 5 5 6 7 7 7 8 8 9 9 10 10 J J Q Q Q K K K K A A, 9 10 J Q K 8 8 8 3 3 5 9 10 2 
new-tree-v6,479,475,0,"[1, 1, 0, 3, 0, 1, 0, 0]","[2, 0, 0, 1, 0, 0, 0, 1]",3 4 5 5 6 7 7 7 8 8 9 9 10 10 J J K K K K A A, 9 10 J Q K 8 8 8 3 3 5 9 10 2 Q Q Q 
new-tree-v6,479,475,3,"[0, 0, 0, 3, 0, 1, 0, 0]","[4, 1, 0, 1, 0, 0, 0, 1]",3 4 5 6 7 7 7 8 8 9 9 10 10 J J K K K K, 9 10 J Q K 8 8 8 3 3 5 9 10 2 Q Q Q 5 7 Q 4 4 A A 
new-tree-v6,479,475,3,"[0, 0, 0, 2, 0, 1, 0, 0]","[4, 1, 0, 1, 0, 0, 0, 1]",7 7 8 8 9 9 10 10 J J K K K K, 9 10 J Q K 8 8 8 3 3 5 9 10 2 Q Q Q 5 7 Q 4 4 A A 3 4 5 6 7 
new-tree-v6,479,475,3,"[0, 0, 0, 1, 0, 1, 0, 0]","[4, 1, 0, 1, 0, 0, 0, 1]",7 8 9 10 J K K K K, 9 10 J Q K 8 8 8 3 3 5 9 10 2 Q Q Q 5 7 Q 4 4 A A 3 4 5 6 7 7 8 9 10 J 
AI-origin,490,443,3,"[3, 1, 4, 1, 0, 1, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",3 3 4 4 5 6 7 7 7 9 10 10 10 J J J K K K A A A A A 2 2 2, 
AI-origin,490,443,2,"[3, 1, 4, 0, 0, 1, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",3 4 7 7 9 10 10 10 J J J K K K A A A A A 2 2 2, 3 4 5 6 7 
AI-origin,490,443,2,"[3, 1, 3, 0, 0, 1, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",3 4 7 7 9 J J J K K K A A A A A 2 2 2, 3 4 5 6 7 10 10 10 
AI-origin,490,443,2,"[3, 1, 2, 0, 0, 1, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",3 4 7 7 9 K K K A A A A A 2 2 2, 3 4 5 6 7 10 10 10 J J J 
AI-origin,490,443,2,"[3, 1, 1, 0, 0, 1, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",3 4 7 7 9 A A A A A 2 2 2, 3 4 5 6 7 10 10 10 J J J K K K 
AI-origin,490,443,0,"[3, 1, 0, 0, 0, 1, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",3 4 7 7 9 A A A A A, 3 4 5 6 7 10 10 10 J J J K K K 2 2 2 
AI-origin,490,443,0,"[1, 0, 0, 0, 0, 0, 0, 0]","[4, 2, 1, 0, 0, 1, 0, 0]",4, 3 4 5 6 7 10 10 10 J J J K K K 2 2 2 3 7 9 J 3 3 7 7 Q Q 4 4 4 9 A 5 5 5 5 A A A A A 
forest-v3,462,446,3,"[3, 2, 0, 1, 1, 1, 0, 1]","[0, 0, 0, 0, 0, 0, 0, 0]",3 3 4 4 4 6 7 7 8 8 8 8 8 8 9 9 9 J J Q K K K A 2 2 2, 
forest-v3,462,446,0,"[3, 2, 0, 0, 1, 1, 0, 1]","[0, 0, 0, 0, 0, 0, 0, 0]",3 3 4 4 4 6 7 7 8 8 8 8 8 8 9 9 9 J K K 2 2, J Q K A 2 
forest-v3,462,446,0,"[2, 0, 0, 0, 1, 0, 0, 1]","[1, 3, 0, 0, 0, 1, 0, 0]",3 3 4 4 4 7 7 8 8 9 9 9 J, J Q K A 2 6 K 7 7 K K 2 2 8 8 8 8 Q Q Q Q 10 10 2 2 
forest-v3,462,446,0,"[1, 0, 0, 0, 1, 0, 0, 1]","[1, 3, 0, 0, 0, 1, 0, 0]",3 3 4 4 4 7 7 8 8 9 9 J, J Q K A 2 6 K 7 7 K K 2 2 8 8 8 8 Q Q Q Q 10 10 2 2 9 
forest-v3,462,446,4,"[0, 0, 0, 0, 1, 0, 0, 1]","[1, 3, 0, 0, 0, 1, 0, 0]",3 3 4 4 4 7 7 8 8 9 9, J Q K A 2 6 K 7 7 K K 2 2 8 8 8 8 Q Q Q Q 10 10 2 2 9 J 
forest-v3,462,446,7,"[0, 0, 0, 0, 0, 0, 0, 1]","[1, 3, 0, 0, 0, 1, 0, 0]",3 3 4 4 4, J Q K A 2 6 K 7 7 K K 2 2 8 8 8 8 Q Q Q Q 10 10 2 2 9 J 7 7 8 8 9 9 
AI-random,507,492,3,"[2, 2, 0, 1, 0, 2, 0, 1]","[0, 0, 1, 0, 0, 0, 0, 0]",3 3 4 4 4 5 5 7 8 8 9 10 10 J Q Q Q Q K K 2 2 2 2, Q Q Q A A A 
AI-random,507,492,7,"[2, 2, 0, 0, 0, 2, 0, 1]","[0, 0, 1, 0, 0, 0, 0, 0]",3 3 4 4 4 5 5 8 10 Q Q Q Q K K 2 2 2 2, Q Q Q A A A 7 8 9 10 J 
AI-random,507,492,0,"[2, 2, 0, 0, 0, 1, 0, 0]","[0, 0, 1, 0, 0, 1, 0, 0]",5 5 8 10 K K 2 2 2 2, Q Q Q A A A 7 8 9 10 J 4 4 4 3 3 6 6 6 6 Q Q Q Q 
AI-random,507,492,1,"[0, 2, 0, 0, 0, 0, 0, 0]","[2, 0, 2, 0, 0, 2, 0, 0]",5 5 K K, Q Q Q A A A 7 8 9 10 J 4 4 4 3 3 6 6 6 6 Q Q Q Q 8 J K K K 3 10 9 9 9 9 2 2 2 2 
tree-v6,502,454,1,"[0, 3, 2, 1, 1, 1, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",3 4 5 6 7 7 7 8 8 8 9 9 10 10 J J Q Q K K K K A A 2 2 2, 
tree-v6,502,454,1,"[0, 1, 2, 1, 1, 1, 0, 0]","[0, 1, 0, 0, 0, 0, 0, 0]",3 4 5 6 7 8 8 8 9 9 10 10 J J Q Q K K K K 2 2 2, 7 7 J J A A 
tree-v6,502,454,4,"[0, 0, 2, 1, 1, 0, 0, 0]","[0, 2, 1, 1, 0, 0, 0, 1]",3 4 5 6 7 8 8 8 10 10 J J Q Q 2 2 2, 7 7 J J A A 9 9 Q Q 4 4 4 3 3 2 2 2 5 6 7 8 9 K K K K 
tree-v6,502,454,2,"[0, 0, 2, 1, 0, 0, 0, 0]","[0, 2, 1, 1, 0, 0, 0, 1]",3 4 5 6 7 8 8 8 2 2 2, 7 7 J J A A 9 9 Q Q 4 4 4 3 3 2 2 2 5 6 7 8 9 K K K K 10 10 J J Q Q 
tree-v6,502,454,2,"[0, 0, 1, 1, 0, 0, 0, 0]","[0, 2, 1, 1, 0, 0, 0, 1]",3 4 5 6 7 2 2 2, 7 7 J J A A 9 9 Q Q 4 4 4 3 3 2 2 2 5 6 7 8 9 K K K K 10 10 J J Q Q 8 8 8 
tree-v6,502,454,3,"[0, 0, 0, 1, 0, 0, 0, 0]","[0, 2, 1, 1, 0, 0, 0, 1]",3 4 5 6 7, 7 7 J J A A 9 9 Q Q 4 4 4 3 3 2 2 2 5 6 7 8 9 K K K K 10 10 J J Q Q 8 8 8 2 2 2 
AI-origin,491,478,4,"[1, 2, 4, 0, 1, 1, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",3 3 4 4 5 5 6 6 6 8 8 10 J J Q Q Q Q K K K A A A 2 2 2, 
AI-origin,491,478,2,"[1, 2, 4, 0, 0, 1, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",6 6 6 8 8 10 J J Q Q Q Q K K K A A A 2 2 2, 3 3 4 4 5 5 
AI-origin,491,478,2,"[1, 2, 2, 0, 0, 1, 0, 0]","[0, 0, 1, 0, 0, 0, 0, 0]",8 8 10 J J Q Q Q Q A A A 2 2 2, 3 3 4 4 5 5 6 6 6 8 8 8 K K K 
AI-origin,491,478,2,"[1, 2, 1, 0, 0, 1, 0, 0]","[0, 0, 1, 0, 0, 0, 0, 0]",8 8 10 J J Q Q Q Q 2 2 2, 3 3 4 4 5 5 6 6 6 8 8 8 K K K A A A 
AI-origin,491,478,0,"[1, 2, 0, 0, 0, 1, 0, 0]","[0, 0, 1, 0, 0, 0, 0, 0]",8 8 10 J J Q Q Q Q, 3 3 4 4 5 5 6 6 6 8 8 8 K K K A A A 2 2 2 
