winner,winner score,loser score,strategy,opponent,against,hand,length,target
tree-v4,316,291,"[0, 5, 0, 0, 0, 0, 0, 0]","[2, 0, 0, 0, 0, 0, 0, 1]",0,7 7 8 8 10 10 J J 2 2,20,pass
tree-v4,316,291,"[0, 5, 0, 0, 0, 0, 0, 0]","[2, 1, 0, 0, 0, 0, 0, 1]",1,7 7 8 8 10 10 J J 2 2,18,best
tree-v4,316,291,"[0, 4, 0, 0, 0, 0, 0, 0]","[2, 2, 0, 0, 0, 0, 0, 1]",1,8 8 10 10 J J 2 2,16,best
tree-v4,316,291,"[0, 3, 0, 0, 0, 0, 0, 0]","[2, 2, 0, 0, 0, 1, 0, 1]",5,8 8 10 10 J J,12,pass
tree-v4,316,291,"[0, 3, 0, 0, 0, 0, 0, 0]","[2, 3, 0, 0, 0, 1, 0, 1]",1,8 8 10 10 J J,10,best
tree-v4,316,291,"[0, 2, 0, 0, 0, 0, 0, 0]","[2, 3, 0, 0, 0, 2, 0, 1]",5,10 10 J J,6,best
tree-v4,272,315,"[5, 2, 0, 0, 0, 2, 0, 0]","[0, 0, 0, 0, 0, 1, 0, 0]",5,3 5 6 7 7 9 10 10 Q Q Q Q A A A A 2,23,best
tree-v4,272,315,"[5, 2, 0, 0, 0, 1, 0, 0]","[0, 0, 0, 0, 0, 2, 0, 0]",5,3 5 6 7 7 9 10 10 A A A A 2,19,best
tree-v4,272,315,"[4, 2, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 2, 0, 0]",0,5 6 7 7 9 10 10 2,18,best
tree-v4,272,315,"[2, 2, 0, 0, 0, 0, 0, 0]","[2, 0, 0, 0, 0, 2, 0, 0]",0,6 7 7 9 10 10,17,pass
tree-v4,272,315,"[2, 2, 0, 0, 0, 0, 0, 0]","[2, 0, 0, 0, 0, 2, 0, 1]",7,6 7 7 9 10 10,12,pass
tree-v4,272,315,"[2, 2, 0, 0, 0, 0, 0, 0]","[2, 0, 0, 0, 0, 2, 0, 2]",7,6 7 7 9 10 10,7,pass
tree-v4,272,315,"[2, 2, 0, 0, 0, 0, 0, 0]","[3, 0, 0, 0, 0, 2, 0, 2]",0,6 7 7 9 10 10,6,pass
tree-v4,272,315,"[1, 2, 0, 0, 0, 0, 0, 0]","[4, 0, 0, 0, 0, 2, 0, 2]",0,7 7 9 10 10,5,pass
tree-v4,272,315,"[1, 2, 0, 0, 0, 0, 0, 0]","[5, 0, 0, 0, 0, 2, 0, 2]",0,7 7 9 10 10,4,pass
tree-v4,272,315,"[1, 2, 0, 0, 0, 0, 0, 0]","[5, 1, 0, 0, 0, 2, 0, 2]",1,7 7 9 10 10,2,pass
forest-v3,300,298,"[2, 2, 0, 0, 0, 1, 1, 0]","[0, 0, 0, 0, 0, 0, 0, 1]",7,3 7 7 7 7 7 8 8 10 Q Q A A A 2 2 2,22,bomb
forest-v3,300,298,"[2, 2, 0, 0, 0, 0, 1, 0]","[0, 0, 0, 0, 0, 1, 0, 1]",5,3 8 8 10 Q Q A A A 2 2 2,17,pass
forest-v3,300,298,"[2, 2, 0, 0, 0, 0, 1, 0]","[1, 0, 0, 0, 0, 1, 0, 1]",0,3 8 8 10 Q Q A A A 2 2 2,16,best
forest-v3,300,298,"[1, 2, 0, 0, 0, 0, 1, 0]","[2, 0, 0, 0, 0, 1, 0, 1]",0,3 8 8 Q Q A A A 2 2 2,15,pass
forest-v3,300,298,"[1, 2, 0, 0, 0, 0, 1, 0]","[3, 0, 0, 0, 0, 1, 0, 1]",0,3 8 8 Q Q A A A 2 2 2,14,pass
forest-v3,300,298,"[1, 2, 0, 0, 0, 0, 1, 0]","[3, 1, 0, 0, 0, 1, 0, 1]",1,3 8 8 Q Q A A A 2 2 2,12,best
forest-v3,369,299,"[3, 2, 1, 0, 0, 4, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 1]",7,3 5 6 6 6 8 9 9 10 10 10 10 J J J J J K K K K A A 2 2 2 2,22,pass
forest-v3,369,299,"[3, 2, 1, 0, 0, 4, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 2]",7,3 5 6 6 6 8 9 9 10 10 10 10 J J J J J K K K K A A 2 2 2 2,17,pass
forest-v3,369,299,"[3, 2, 1, 0, 0, 4, 0, 0]","[1, 0, 0, 0, 0, 0, 0, 2]",0,3 5 6 6 6 8 9 9 10 10 10 10 J J J J J K K K K A A 2 2 2 2,16,best
forest-v3,369,299,"[2, 2, 1, 0, 0, 4, 0, 0]","[2, 0, 0, 0, 0, 0, 0, 2]",0,3 5 6 6 6 9 9 10 10 10 10 J J J J J K K K K A A 2 2 2 2,15,bomb
forest-v3,369,299,"[2, 2, 0, 0, 0, 3, 0, 0]","[2, 0, 0, 0, 0, 1, 0, 2]",5,3 5 9 9 J J J J J K K K K A A 2 2 2 2,11,best
forest-v3,369,299,"[2, 2, 0, 0, 0, 2, 0, 0]","[2, 0, 0, 0, 0, 2, 0, 2]",5,3 5 9 9 K K K K A A 2 2 2 2,7,best
forest-v3,369,299,"[1, 2, 0, 0, 0, 1, 0, 0]","[3, 0, 0, 0, 0, 2, 0, 2]",0,5 9 9 A A 2 2 2 2,6,best
forest-v3,369,299,"[0, 2, 0, 0, 0, 0, 0, 0]","[4, 0, 0, 0, 0, 2, 0, 2]",0,9 9 A A,5,best
forest-v3,369,299,"[1, 1, 0, 0, 0, 0, 0, 0]","[5, 0, 0, 0, 0, 2, 0, 2]",0,9 A A,4,best
forest-v3,369,299,"[1, 0, 0, 0, 0, 0, 0, 0]","[6, 0, 0, 0, 0, 2, 0, 2]",0,A,3,best
tree-v4,280,352,"[2, 3, 0, 0, 0, 2, 0, 1]","[0, 0, 0, 0, 0, 0, 0, 1]",7,4 6 6 8 9 9 J J J Q Q K K K K K A A A A 2 2,22,pass
tree-v4,280,352,"[2, 3, 0, 0, 0, 2, 0, 1]","[0, 0, 0, 1, 0, 0, 0, 1]",3,4 6 6 8 9 9 J J J Q Q K K K K K A A A A 2 2,17,bomb
tree-v4,280,352,"[2, 3, 0, 0, 0, 1, 0, 1]","[0, 0, 0, 1, 0, 1, 0, 1]",5,4 6 6 8 9 9 J J J Q Q A A A A 2 2,13,best
tree-v4,280,352,"[1, 3, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 1, 0, 1, 0, 1]",0,8 9 9 Q Q 2 2,12,combat
tree-v4,280,352,"[2, 2, 0, 0, 0, 0, 0, 0]","[2, 0, 0, 1, 0, 1, 0, 1]",0,8 9 Q Q 2 2,11,combat
tree-v4,280,352,"[3, 1, 0, 0, 0, 0, 0, 0]","[3, 0, 0, 1, 0, 1, 0, 1]",0,8 9 Q 2 2,10,pass
tree-v4,280,352,"[3, 1, 0, 0, 0, 0, 0, 0]","[3, 0, 0, 1, 0, 1, 0, 2]",7,8 9 Q 2 2,5,pass
tree-v4,294,352,"[2, 1, 0, 0, 0, 2, 0, 2]","[0, 0, 0, 0, 0, 0, 0, 1]",7,4 5 5 6 6 7 7 10 Q Q Q K K K K A A A 2 2 2 2,22,bomb
tree-v4,294,352,"[2, 1, 0, 0, 0, 1, 0, 2]","[0, 0, 0, 0, 0, 1, 0, 1]",5,4 5 5 6 6 7 7 10 Q Q Q A A A 2 2 2 2,18,best
tree-v4,294,352,"[2, 1, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 2, 0, 1]",5,4 7 7 10,14,pass
tree-v4,294,352,"[2, 1, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 2, 0, 1]",0,4 7 7 10,13,pass
tree-v4,294,352,"[2, 1, 0, 0, 0, 0, 0, 0]","[2, 0, 0, 0, 0, 2, 0, 1]",0,4 7 7 10,12,pass
tree-v4,294,352,"[2, 1, 0, 0, 0, 0, 0, 0]","[3, 0, 0, 0, 0, 2, 0, 1]",0,4 7 7 10,11,pass
tree-v4,294,352,"[2, 1, 0, 0, 0, 0, 0, 0]","[4, 0, 0, 0, 0, 2, 0, 1]",0,4 7 7 10,10,pass
tree-v4,294,352,"[2, 1, 0, 0, 0, 0, 0, 0]","[4, 1, 0, 0, 0, 2, 0, 1]",1,4 7 7 10,8,best
tree-v4,294,352,"[2, 0, 0, 0, 0, 0, 0, 0]","[4, 2, 0, 0, 0, 2, 0, 1]",1,4 10,6,best
tree-v4,294,352,"[2, 0, 0, 0, 0, 0, 0, 0]","[4, 3, 0, 0, 0, 2, 0, 1]",1,4 10,4,best
tree-v4,294,352,"[2, 0, 0, 0, 0, 0, 0, 0]","[4, 4, 0, 0, 0, 2, 0, 1]",1,4 10,2,best
forest-v3,334,301,"[1, 1, 0, 1, 0, 2, 0, 2]","[1, 0, 0, 0, 0, 0, 0, 0]",0,3 3 4 4 4 5 6 6 6 7 8 9 9 Q Q K K K K K A A A 2 2 2 2,26,combat
forest-v3,334,301,"[1, 1, 0, 0, 0, 2, 0, 2]","[1, 0, 0, 0, 0, 1, 0, 0]",5,3 3 4 4 4 6 6 9 Q Q K K K K A A A 2 2 2 2,22,best
forest-v3,334,301,"[1, 1, 0, 0, 0, 1, 0, 1]","[1, 0, 0, 0, 0, 1, 0, 1]",7,6 6 9 Q Q A A A 2 2 2 2,17,best
forest-v3,334,301,"[0, 1, 0, 0, 0, 1, 0, 0]","[2, 0, 0, 0, 0, 1, 0, 1]",0,Q Q 2 2 2 2,16,combat
tree-v4,273,345,"[3, 2, 0, 0, 1, 2, 0, 0]","[0, 0, 0, 0, 0, 1, 0, 0]",5,3 5 5 6 8 8 9 10 10 J J Q Q K K K K A A A A A,22,best
tree-v4,273,345,"[2, 2, 0, 0, 1, 1, 0, 0]","[1, 0, 0, 0, 0, 1, 0, 0]",0,5 5 6 8 8 9 10 10 J J Q Q K K K K,21,best
tree-v4,273,345,"[1, 2, 0, 0, 1, 1, 0, 0]","[2, 0, 0, 0, 0, 1, 0, 0]",0,5 5 6 8 8 10 10 J J Q Q K K K K,20,bomb
tree-v4,273,345,"[0, 2, 0, 0, 1, 0, 0, 0]","[3, 0, 0, 0, 0, 1, 0, 0]",0,5 5 8 8 10 10 J J Q Q,19,pass
tree-v4,273,345,"[0, 2, 0, 0, 1, 0, 0, 0]","[3, 0, 0, 0, 0, 1, 0, 1]",7,5 5 8 8 10 10 J J Q Q,14,pass
tree-v4,273,345,"[0, 2, 0, 0, 1, 0, 0, 0]","[3, 0, 0, 0, 0, 1, 0, 2]",7,5 5 8 8 10 10 J J Q Q,9,pass
tree-v4,273,345,"[0, 2, 0, 0, 1, 0, 0, 0]","[3, 1, 0, 0, 0, 1, 0, 2]",1,5 5 8 8 10 10 J J Q Q,7,pass
tree-v4,273,345,"[0, 4, 0, 0, 0, 0, 0, 0]","[3, 2, 0, 0, 0, 1, 0, 2]",1,5 5 8 8 J J Q Q,5,pass
tree-v4,275,328,"[3, 5, 0, 0, 0, 2, 0, 1]","[0, 0, 0, 0, 0, 0, 0, 1]",7,3 3 4 5 7 7 8 9 9 9 9 9 10 10 J J Q Q Q Q K K K A A 2 2,22,best
tree-v4,275,328,"[2, 5, 0, 0, 0, 2, 0, 0]","[1, 0, 0, 0, 0, 0, 0, 1]",0,5 7 7 8 9 9 9 9 9 10 10 J J Q Q Q Q A A 2 2,21,bomb
tree-v4,275,328,"[1, 5, 0, 0, 0, 1, 0, 0]","[2, 0, 0, 0, 0, 0, 0, 1]",0,7 7 8 10 10 J J Q Q Q Q A A 2 2,20,pass
tree-v4,275,328,"[1, 5, 0, 0, 0, 1, 0, 0]","[2, 1, 0, 0, 0, 0, 0, 1]",1,7 7 8 10 10 J J Q Q Q Q A A 2 2,18,best
tree-v4,275,328,"[1, 4, 0, 0, 0, 1, 0, 0]","[2, 2, 0, 0, 0, 0, 0, 1]",1,7 7 8 J J Q Q Q Q A A 2 2,16,best
tree-v4,275,328,"[1, 3, 0, 0, 0, 1, 0, 0]","[2, 3, 0, 0, 0, 0, 0, 1]",1,7 7 8 J J Q Q Q Q 2 2,14,pass
tree-v4,275,328,"[1, 3, 0, 0, 0, 1, 0, 0]","[2, 4, 0, 0, 0, 0, 0, 1]",1,7 7 8 J J Q Q Q Q 2 2,12,best
tree-v4,275,328,"[0, 2, 0, 0, 0, 1, 0, 0]","[2, 4, 0, 0, 0, 1, 0, 1]",5,7 7 Q Q Q Q 2 2,7,best
tree-v4,275,328,"[0, 2, 0, 0, 0, 1, 0, 0]","[2, 4, 0, 0, 0, 1, 0, 2]",7,7 7 Q Q Q Q 2 2,2,best
tree-v4,335,296,"[1, 0, 0, 0, 0, 1, 2, 2]","[0, 0, 0, 1, 0, 0, 0, 0]",3,3 3 4 5 5 6 6 6 7 7 7 8 8 8 9 9 9 10 10 10 10 J J J 2 2 2,22,bomb
tree-v4,335,296,"[1, 0, 0, 0, 0, 0, 2, 2]","[0, 0, 0, 1, 0, 1, 0, 0]",5,3 3 4 5 5 6 6 6 7 7 7 8 8 8 9 9 9 J J J 2 2 2,18,pass
tree-v4,335,296,"[1, 0, 0, 0, 0, 0, 2, 2]","[0, 0, 0, 1, 0, 1, 0, 1]",7,3 3 4 5 5 6 6 6 7 7 7 8 8 8 9 9 9 J J J 2 2 2,13,pass
tree-v4,335,296,"[1, 0, 0, 0, 0, 0, 2, 2]","[1, 0, 0, 1, 0, 1, 0, 1]",0,3 3 4 5 5 6 6 6 7 7 7 8 8 8 9 9 9 J J J 2 2 2,12,pass
tree-v4,335,296,"[1, 0, 0, 0, 0, 0, 2, 2]","[2, 0, 0, 1, 0, 1, 0, 1]",0,3 3 4 5 5 6 6 6 7 7 7 8 8 8 9 9 9 J J J 2 2 2,11,pass
tree-v4,335,296,"[1, 0, 0, 0, 0, 0, 2, 2]","[3, 0, 0, 1, 0, 1, 0, 1]",0,3 3 4 5 5 6 6 6 7 7 7 8 8 8 9 9 9 J J J 2 2 2,10,pass
tree-v4,335,296,"[1, 0, 0, 0, 0, 0, 2, 2]","[3, 1, 0, 1, 0, 1, 0, 1]",1,3 3 4 5 5 6 6 6 7 7 7 8 8 8 9 9 9 J J J 2 2 2,8,pass
tree-v4,335,296,"[1, 0, 0, 0, 0, 0, 2, 2]","[3, 2, 0, 1, 0, 1, 0, 1]",1,3 3 4 5 5 6 6 6 7 7 7 8 8 8 9 9 9 J J J 2 2 2,6,pass
tree-v4,302,277,"[5, 1, 0, 0, 1, 1, 0, 1]","[0, 0, 0, 0, 0, 0, 0, 1]",7,4 4 4 5 7 7 8 8 8 8 9 9 9 10 J Q Q K K A A 2,22,pass
tree-v4,302,277,"[5, 1, 0, 0, 1, 1, 0, 1]","[0, 0, 0, 0, 0, 0, 0, 2]",7,4 4 4 5 7 7 8 8 8 8 9 9 9 10 J Q Q K K A A 2,17,pass
tree-v4,302,277,"[5, 1, 0, 0, 1, 1, 0, 1]","[1, 0, 0, 0, 0, 0, 0, 2]",0,4 4 4 5 7 7 8 8 8 8 9 9 9 10 J Q Q K K A A 2,16,best
tree-v4,302,277,"[4, 1, 0, 0, 1, 1, 0, 1]","[2, 0, 0, 0, 0, 0, 0, 2]",0,4 4 5 7 7 8 8 8 8 9 9 9 10 J Q Q K K A A 2,15,best
tree-v4,302,277,"[3, 1, 0, 0, 1, 1, 0, 1]","[3, 0, 0, 0, 0, 0, 0, 2]",0,4 4 5 7 7 8 8 8 8 9 9 9 J Q Q K K A A 2,14,best
tree-v4,302,277,"[1, 1, 0, 0, 1, 1, 0, 0]","[4, 0, 0, 0, 0, 0, 0, 2]",0,7 7 8 8 8 8 J Q Q K K A A,13,best
tree-v4,302,277,"[0, 1, 0, 0, 1, 1, 0, 0]","[4, 0, 0, 0, 0, 1, 0, 2]",5,7 7 8 8 8 8 Q Q K K A A,9,best
tree-v4,302,277,"[0, 1, 0, 0, 1, 0, 0, 0]","[4, 0, 0, 0, 0, 2, 0, 2]",5,7 7 Q Q K K A A,5,best
tree-v4,302,277,"[0, 1, 0, 0, 1, 0, 0, 0]","[5, 0, 0, 0, 0, 2, 0, 2]",0,7 7 Q Q K K A A,4,best
tree-v4,302,277,"[1, 3, 0, 0, 0, 0, 0, 0]","[6, 0, 0, 0, 0, 2, 0, 2]",0,7 7 Q K K A A,3,best
tree-v4,302,277,"[2, 2, 0, 0, 0, 0, 0, 0]","[7, 0, 0, 0, 0, 2, 0, 2]",0,7 7 Q K K A,2,best
tree-v4,302,277,"[2, 2, 0, 0, 0, 0, 0, 0]","[8, 0, 0, 0, 0, 2, 0, 2]",0,7 7 Q K K A,1,best
tree-v4,318,278,"[2, 5, 0, 0, 0, 1, 0, 0]","[1, 0, 0, 0, 0, 0, 0, 0]",0,4 7 7 8 8 8 8 9 9 10 Q Q K K 2 2,26,best
tree-v4,318,278,"[1, 5, 0, 0, 0, 1, 0, 0]","[2, 0, 0, 0, 0, 0, 0, 0]",0,4 7 7 8 8 8 8 9 9 Q Q K K 2 2,25,pass
tree-v4,318,278,"[1, 5, 0, 0, 0, 1, 0, 0]","[2, 0, 0, 0, 0, 0, 1, 0]",6,4 7 7 8 8 8 8 9 9 Q Q K K 2 2,19,pass
tree-v4,318,278,"[1, 5, 0, 0, 0, 1, 0, 0]","[3, 0, 0, 0, 0, 0, 1, 0]",0,4 7 7 8 8 8 8 9 9 Q Q K K 2 2,18,best
tree-v4,318,278,"[0, 5, 0, 0, 0, 1, 0, 0]","[4, 0, 0, 0, 0, 0, 1, 0]",0,7 7 8 8 8 8 9 9 Q Q K K 2 2,17,bomb
tree-v4,318,278,"[0, 5, 0, 0, 0, 0, 0, 0]","[4, 0, 0, 0, 0, 1, 1, 0]",5,7 7 9 9 Q Q K K 2 2,13,pass
tree-v4,318,278,"[0, 5, 0, 0, 0, 0, 0, 0]","[4, 1, 0, 0, 0, 1, 1, 0]",1,7 7 9 9 Q Q K K 2 2,11,best
tree-v4,318,278,"[0, 4, 0, 0, 0, 0, 0, 0]","[4, 2, 0, 0, 0, 1, 1, 0]",1,7 7 9 9 K K 2 2,9,best
tree-v4,318,278,"[0, 2, 0, 0, 0, 0, 0, 0]","[4, 3, 0, 0, 0, 1, 1, 0]",1,9 9 K K,7,best
tree-v4,318,278,"[0, 2, 0, 0, 0, 0, 0, 0]","[5, 3, 0, 0, 0, 1, 1, 0]",0,9 9 K K,6,best
tree-v4,318,278,"[0, 2, 0, 0, 0, 0, 0, 0]","[6, 3, 0, 0, 0, 1, 1, 0]",0,9 9 K K,5,best
tree-v4,282,307,"[2, 3, 0, 0, 0, 1, 0, 1]","[0, 0, 0, 0, 0, 0, 0, 1]",7,4 5 6 6 7 7 9 9 9 10 10 Q Q 2 2 2 2,22,bomb
tree-v4,282,307,"[2, 3, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 2]",7,4 5 7 7 10 10 Q Q,17,pass
tree-v4,282,307,"[2, 3, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0, 2]",0,4 5 7 7 10 10 Q Q,16,best
tree-v4,282,307,"[1, 3, 0, 0, 0, 0, 0, 0]","[2, 0, 0, 0, 0, 0, 0, 2]",0,5 7 7 10 10 Q Q,15,pass
tree-v4,282,307,"[1, 3, 0, 0, 0, 0, 0, 0]","[2, 1, 0, 0, 0, 0, 0, 2]",1,5 7 7 10 10 Q Q,13,best
tree-v4,282,307,"[1, 2, 0, 0, 0, 0, 0, 0]","[2, 2, 0, 0, 0, 0, 0, 2]",1,5 7 7 10 10,11,pass
tree-v4,282,307,"[1, 2, 0, 0, 0, 0, 0, 0]","[2, 3, 0, 0, 0, 0, 0, 2]",1,5 7 7 10 10,9,pass
tree-v4,282,307,"[1, 2, 0, 0, 0, 0, 0, 0]","[2, 3, 0, 1, 0, 0, 0, 2]",3,5 7 7 10 10,4,pass
tree-v4,335,275,"[2, 3, 0, 1, 0, 1, 0, 1]","[0, 0, 0, 0, 0, 1, 0, 0]",5,3 3 5 6 6 6 6 8 8 8 9 9 10 10 J J Q K A 2 2 2,23,best
tree-v4,335,275,"[2, 3, 0, 1, 0, 0, 0, 1]","[0, 0, 0, 0, 0, 2, 0, 0]",5,3 3 5 8 8 8 9 9 10 10 J J Q K A 2 2 2,19,pass
tree-v4,335,275,"[2, 3, 0, 1, 0, 0, 0, 1]","[0, 0, 0, 0, 0, 2, 0, 1]",7,3 3 5 8 8 8 9 9 10 10 J J Q K A 2 2 2,14,pass
tree-v4,335,275,"[2, 3, 0, 1, 0, 0, 0, 1]","[1, 0, 0, 0, 0, 2, 0, 1]",0,3 3 5 8 8 8 9 9 10 10 J J Q K A 2 2 2,13,best
tree-v4,335,275,"[1, 3, 0, 1, 0, 0, 0, 1]","[2, 0, 0, 0, 0, 2, 0, 1]",0,3 3 5 8 8 8 9 9 10 10 J Q K A 2 2 2,12,pass
tree-v4,335,275,"[1, 3, 0, 1, 0, 0, 0, 1]","[3, 0, 0, 0, 0, 2, 0, 1]",0,3 3 5 8 8 8 9 9 10 10 J Q K A 2 2 2,11,pass
tree-v4,335,275,"[1, 3, 0, 1, 0, 0, 0, 1]","[3, 1, 0, 0, 0, 2, 0, 1]",1,3 3 5 8 8 8 9 9 10 10 J Q K A 2 2 2,9,best
tree-v4,335,275,"[1, 2, 0, 1, 0, 0, 0, 1]","[3, 1, 0, 0, 0, 3, 0, 1]",5,3 3 5 8 8 8 10 10 J Q K A 2 2 2,5,best
tree-v5,283,306,"[3, 2, 0, 0, 0, 1, 1, 2]","[0, 0, 1, 0, 0, 0, 0, 0]",2,3 3 4 4 4 4 5 5 6 7 7 7 8 8 8 9 10 10 10 J Q Q Q A A 2 2,24,pass
tree-v5,283,306,"[3, 2, 0, 0, 0, 1, 1, 2]","[1, 0, 1, 0, 0, 0, 0, 0]",0,3 3 4 4 4 4 5 5 6 7 7 7 8 8 8 9 10 10 10 J Q Q Q A A 2 2,23,bomb
tree-v5,283,306,"[3, 2, 0, 0, 0, 0, 1, 2]","[1, 0, 1, 0, 0, 1, 0, 0]",5,3 3 5 5 6 7 7 7 8 8 8 9 10 10 10 J Q Q Q A A 2 2,19,pass
tree-v5,283,306,"[3, 2, 0, 0, 0, 0, 1, 2]","[1, 1, 1, 0, 0, 1, 0, 0]",1,3 3 5 5 6 7 7 7 8 8 8 9 10 10 10 J Q Q Q A A 2 2,17,best
tree-v5,283,306,"[3, 1, 0, 0, 0, 0, 1, 1]","[1, 1, 1, 0, 0, 2, 0, 0]",5,5 5 6 7 7 7 8 8 8 9 J Q Q Q 2 2,13,pass
tree-v5,283,306,"[3, 1, 0, 0, 0, 0, 1, 1]","[1, 2, 1, 0, 0, 2, 0, 0]",1,5 5 6 7 7 7 8 8 8 9 J Q Q Q 2 2,11,best
tree-v4,297,302,"[2, 3, 0, 0, 0, 1, 0, 2]","[0, 0, 0, 0, 0, 1, 0, 0]",5,3 3 4 4 7 7 9 9 10 10 10 J Q Q Q Q K K K A A 2,23,best
tree-v4,297,302,"[2, 3, 0, 0, 0, 0, 0, 1]","[0, 0, 0, 0, 0, 1, 0, 1]",7,4 4 7 7 9 9 J K K K A A 2,18,best
tree-v4,297,302,"[2, 3, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 1, 0, 2]",7,7 7 9 9 J A A 2,13,pass
tree-v4,297,302,"[2, 3, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 1, 0, 2]",0,7 7 9 9 J A A 2,12,best
tree-v4,297,302,"[1, 3, 0, 0, 0, 0, 0, 0]","[2, 0, 0, 0, 0, 1, 0, 2]",0,7 7 9 9 A A 2,11,best
tree-v4,297,302,"[0, 3, 0, 0, 0, 0, 0, 0]","[2, 0, 0, 0, 0, 2, 0, 2]",5,7 7 9 9 A A,7,best
tree-v4,297,302,"[0, 3, 0, 0, 0, 0, 0, 0]","[3, 0, 0, 0, 0, 2, 0, 2]",0,7 7 9 9 A A,6,best
tree-v4,297,302,"[1, 2, 0, 0, 0, 0, 0, 0]","[4, 0, 0, 0, 0, 2, 0, 2]",0,7 7 9 A A,5,best
tree-v4,297,302,"[1, 1, 0, 0, 0, 0, 0, 0]","[5, 0, 0, 0, 0, 2, 0, 2]",0,7 7 A,4,best
tree-v4,297,302,"[1, 1, 0, 0, 0, 0, 0, 0]","[5, 1, 0, 0, 0, 2, 0, 2]",1,7 7 A,2,best
tree-v4,332,290,"[2, 1, 0, 1, 0, 4, 0, 0]","[1, 0, 0, 0, 0, 0, 0, 0]",0,3 3 3 3 4 4 5 5 5 5 6 7 8 8 8 8 8 8 9 10 Q K K K K 2,26,best
tree-v4,332,290,"[0, 1, 0, 1, 0, 4, 0, 0]","[2, 0, 0, 0, 0, 0, 0, 0]",0,3 3 3 3 4 4 5 5 5 5 6 7 8 8 8 8 8 8 9 10 K K K K,25,bomb
tree-v4,332,290,"[0, 1, 0, 1, 0, 3, 0, 0]","[2, 0, 0, 0, 0, 1, 0, 0]",5,4 4 5 5 5 5 6 7 8 8 8 8 8 8 9 10 K K K K,21,best
tree-v4,332,290,"[0, 1, 0, 1, 0, 2, 0, 0]","[2, 0, 0, 0, 0, 2, 0, 0]",5,4 4 5 5 5 5 6 7 8 9 10 K K K K,16,pass
tree-v4,332,290,"[0, 1, 0, 1, 0, 2, 0, 0]","[2, 0, 1, 0, 0, 2, 0, 0]",2,4 4 5 5 5 5 6 7 8 9 10 K K K K,13,bomb
tree-v4,332,290,"[0, 1, 0, 1, 0, 1, 0, 0]","[2, 0, 1, 0, 0, 3, 0, 0]",5,4 4 6 7 8 9 10 K K K K,9,bomb
tree-v4,332,290,"[0, 0, 0, 1, 0, 0, 0, 0]","[2, 1, 1, 0, 0, 3, 0, 0]",1,6 7 8 9 10,7,bomb
tree-v4,332,290,"[0, 0, 0, 1, 0, 0, 0, 0]","[3, 1, 1, 0, 0, 3, 0, 0]",0,6 7 8 9 10,6,bomb
tree-v4,332,290,"[4, 0, 0, 0, 0, 0, 0, 0]","[4, 1, 1, 0, 0, 3, 0, 0]",0,7 8 9 10,5,bomb
tree-v4,332,290,"[3, 0, 0, 0, 0, 0, 0, 0]","[5, 1, 1, 0, 0, 3, 0, 0]",0,7 9 10,4,bomb
tree-v4,332,290,"[3, 0, 0, 0, 0, 0, 0, 0]","[6, 1, 1, 0, 0, 3, 0, 0]",0,7 9 10,3,bomb
tree-v4,332,290,"[2, 0, 0, 0, 0, 0, 0, 0]","[7, 1, 1, 0, 0, 3, 0, 0]",0,9 10,2,bomb
tree-v4,332,290,"[1, 0, 0, 0, 0, 0, 0, 0]","[8, 1, 1, 0, 0, 3, 0, 0]",0,10,1,bomb
tree-v5,291,289,"[3, 1, 0, 0, 1, 0, 1, 1]","[0, 0, 0, 0, 0, 0, 0, 1]",7,4 5 7 7 8 8 8 9 9 9 10 J J Q Q K K A A A 2 2,22,best
tree-v5,291,289,"[2, 1, 0, 0, 1, 0, 1, 0]","[1, 0, 0, 0, 0, 0, 0, 1]",0,5 8 8 8 9 9 9 10 J J Q Q K K 2 2,21,best
tree-v5,291,289,"[0, 1, 0, 0, 1, 0, 1, 0]","[2, 0, 0, 0, 0, 0, 0, 1]",0,8 8 8 9 9 9 J J Q Q K K 2 2,20,combat
tree-v5,299,311,"[2, 1, 1, 1, 0, 2, 1, 0]","[1, 0, 0, 0, 0, 0, 0, 0]",0,4 4 4 4 5 5 5 5 6 6 7 7 8 9 10 Q Q K K K A A A 2 2 2,26,pass
tree-v5,299,311,"[2, 1, 1, 1, 0, 2, 1, 0]","[1, 0, 0, 0, 0, 0, 0, 1]",7,4 4 4 4 5 5 5 5 6 6 7 7 8 9 10 Q Q K K K A A A 2 2 2,21,bomb
tree-v5,299,311,"[2, 1, 1, 1, 0, 1, 1, 0]","[1, 0, 0, 0, 0, 1, 0, 1]",5,5 5 5 5 6 6 7 7 8 9 10 Q Q K K K A A A 2 2 2,17,pass
