winner,winner score,loser score,target,strategy,opponent,hand,used
tree-v4,293,310,0,"[1, 0, 0, 0, 0, 1, 0, 0]","[0, 2, 0, 0, 0, 0, 0, 1]",8 8 8 8 2, 7 7 A A 7 8 9 10 J 9 10 J Q K 4 4 4 3 3 9 9 9 3 3 8 8 6 6 6 6 K 
tree-v4,293,310,5,"[0, 0, 0, 0, 0, 1, 0, 0]","[0, 2, 0, 0, 0, 0, 0, 1]",8 8 8 8, 7 7 A A 7 8 9 10 J 9 10 J Q K 4 4 4 3 3 9 9 9 3 3 8 8 6 6 6 6 K 2 
tree-v4,288,292,3,"[3, 3, 0, 1, 0, 2, 0, 1]","[0, 0, 0, 0, 0, 0, 0, 0]",3 4 4 4 4 5 6 6 7 7 7 8 8 9 9 9 9 10 J J Q Q Q K A 2 2, 
tree-v4,288,292,7,"[3, 3, 0, 0, 0, 1, 0, 1]","[0, 0, 0, 0, 0, 1, 0, 0]",3 5 6 6 7 7 7 8 8 9 9 9 9 J Q Q 2 2, 10 J Q K A 3 3 3 3 4 4 4 4 
tree-v4,288,292,0,"[3, 3, 0, 0, 0, 1, 0, 0]","[0, 0, 0, 0, 0, 1, 0, 0]",3 5 8 8 9 9 9 9 J Q Q 2 2, 10 J Q K A 3 3 3 3 4 4 4 4 7 7 7 6 6 
tree-v4,288,292,0,"[1, 3, 0, 0, 0, 1, 0, 0]","[1, 0, 0, 0, 0, 1, 0, 0]",5 8 8 9 9 9 9 Q Q 2 2, 10 J Q K A 3 3 3 3 4 4 4 4 7 7 7 6 6 3 5 J 
tree-v4,288,292,0,"[2, 1, 0, 0, 0, 1, 0, 0]","[3, 0, 0, 0, 0, 1, 0, 0]",8 8 9 9 9 9 Q 2, 10 J Q K A 3 3 3 3 4 4 4 4 7 7 7 6 6 3 5 J 5 8 Q K 2 
tree-v4,288,292,0,"[1, 1, 0, 0, 0, 1, 0, 0]","[3, 0, 0, 0, 0, 1, 0, 0]",8 8 9 9 9 9 2, 10 J Q K A 3 3 3 3 4 4 4 4 7 7 7 6 6 3 5 J 5 8 Q K 2 Q 
tree-v4,288,292,1,"[0, 1, 0, 0, 0, 1, 0, 0]","[3, 0, 0, 0, 0, 1, 0, 0]",8 8 9 9 9 9, 10 J Q K A 3 3 3 3 4 4 4 4 7 7 7 6 6 3 5 J 5 8 Q K 2 Q 2 
tree-v4,299,282,7,"[3, 1, 0, 0, 1, 1, 1, 1]","[0, 0, 0, 0, 0, 0, 0, 0]",3 3 3 4 6 6 6 8 8 8 8 8 9 9 10 10 J J J Q Q K K K A A A, 
tree-v4,299,282,0,"[2, 0, 0, 0, 1, 0, 1, 0]","[3, 4, 0, 0, 0, 0, 0, 2]",3 4 10 10 J J Q Q K K K A A A, 6 6 6 3 3 8 8 8 6 6 5 5 5 3 3 4 J K 9 7 7 9 9 10 10 A A 2 2 8 8 8 8 8 
tree-v4,299,282,0,"[1, 0, 0, 0, 1, 0, 1, 0]","[3, 4, 0, 0, 0, 0, 0, 2]",4 10 10 J J Q Q K K K A A A, 6 6 6 3 3 8 8 8 6 6 5 5 5 3 3 4 J K 9 7 7 9 9 10 10 A A 2 2 8 8 8 8 8 3 
tree-v4,299,282,1,"[0, 1, 1, 0, 1, 0, 0, 0]","[4, 4, 0, 0, 0, 0, 0, 2]",10 10 J J Q Q K K A A A, 6 6 6 3 3 8 8 8 6 6 5 5 5 3 3 4 J K 9 7 7 9 9 10 10 A A 2 2 8 8 8 8 8 3 4 J K 
tree-v4,299,282,1,"[0, 2, 1, 0, 0, 0, 0, 0]","[4, 5, 0, 0, 0, 0, 0, 2]",J J K K A A A, 6 6 6 3 3 8 8 8 6 6 5 5 5 3 3 4 J K 9 7 7 9 9 10 10 A A 2 2 8 8 8 8 8 3 4 J K 10 10 J J Q Q 
tree-v4,299,282,2,"[0, 0, 1, 0, 0, 0, 0, 0]","[4, 6, 0, 0, 0, 0, 0, 2]",A A A, 6 6 6 3 3 8 8 8 6 6 5 5 5 3 3 4 J K 9 7 7 9 9 10 10 A A 2 2 8 8 8 8 8 3 4 J K 10 10 J J Q Q J J Q Q K K 
tree-v4,354,297,7,"[4, 1, 0, 0, 0, 4, 0, 1]","[0, 0, 0, 0, 0, 0, 0, 0]",3 4 4 5 5 5 5 7 8 9 9 9 9 J J J Q K K K K A A 2 2 2 2, 
tree-v4,354,297,0,"[4, 1, 0, 0, 0, 2, 0, 0]","[0, 0, 0, 0, 0, 1, 0, 1]",3 7 8 Q K K K K A A 2 2 2 2, J J J 4 4 K K K 6 6 5 5 5 5 2 2 2 2 9 9 9 9 
tree-v4,354,297,0,"[1, 1, 0, 0, 0, 2, 0, 0]","[2, 0, 0, 0, 0, 1, 0, 1]",7 K K K K A A 2 2 2 2, J J J 4 4 K K K 6 6 5 5 5 5 2 2 2 2 9 9 9 9 3 7 8 J Q 
tree-v4,354,297,0,"[1, 0, 0, 0, 0, 2, 0, 0]","[3, 0, 0, 0, 0, 1, 0, 1]",K K K K A 2 2 2 2, J J J 4 4 K K K 6 6 5 5 5 5 2 2 2 2 9 9 9 9 3 7 8 J Q 7 9 A 
tree-v4,354,297,5,"[0, 0, 0, 0, 0, 2, 0, 0]","[3, 0, 0, 0, 0, 1, 0, 1]",K K K K 2 2 2 2, J J J 4 4 K K K 6 6 5 5 5 5 2 2 2 2 9 9 9 9 3 7 8 J Q 7 9 A A 
tree-v4,354,297,5,"[0, 0, 0, 0, 0, 1, 0, 0]","[3, 0, 0, 0, 0, 1, 0, 1]",2 2 2 2, J J J 4 4 K K K 6 6 5 5 5 5 2 2 2 2 9 9 9 9 3 7 8 J Q 7 9 A A K K K K 
tree-v4,311,315,3,"[1, 4, 0, 1, 0, 2, 0, 1]","[0, 0, 0, 0, 0, 0, 0, 0]",3 3 3 4 4 7 7 7 8 8 8 8 9 10 10 10 10 10 J J J Q K A A 2 2, 
tree-v4,311,315,7,"[1, 4, 0, 0, 0, 2, 0, 1]","[0, 0, 0, 0, 0, 0, 0, 0]",3 3 3 4 4 7 7 7 8 8 8 8 10 10 10 10 J J A A 2 2, 9 10 J Q K 
tree-v4,311,315,0,"[2, 3, 0, 0, 0, 0, 0, 0]","[3, 0, 0, 0, 0, 2, 0, 1]",3 4 4 J A A 2 2, 9 10 J Q K 7 7 7 3 3 Q Q Q Q 7 7 7 4 4 3 8 8 8 8 K K K K 5 J 2 10 10 10 10 
tree-v4,311,315,0,"[2, 2, 0, 0, 0, 0, 0, 0]","[4, 0, 0, 0, 0, 2, 0, 1]",4 4 J A 2 2, 9 10 J Q K 7 7 7 3 3 Q Q Q Q 7 7 7 4 4 3 8 8 8 8 K K K K 5 J 2 10 10 10 10 3 J A 
tree-v4,311,315,0,"[1, 1, 0, 0, 0, 0, 0, 0]","[6, 1, 0, 0, 0, 2, 0, 1]",4 4 A, 9 10 J Q K 7 7 7 3 3 Q Q Q Q 7 7 7 4 4 3 8 8 8 8 K K K K 5 J 2 10 10 10 10 3 J A J A A 6 6 2 2 
tree-v4,311,315,1,"[0, 1, 0, 0, 0, 0, 0, 0]","[6, 1, 0, 0, 0, 2, 0, 1]",4 4, 9 10 J Q K 7 7 7 3 3 Q Q Q Q 7 7 7 4 4 3 8 8 8 8 K K K K 5 J 2 10 10 10 10 3 J A J A A 6 6 2 2 A 
new-big-forest,285,307,3,"[5, 2, 0, 1, 0, 2, 0, 1]","[0, 0, 0, 0, 0, 0, 0, 0]",3 4 4 4 4 5 5 5 6 6 7 7 8 9 10 10 10 10 J Q Q Q K A A 2 2, 
new-big-forest,285,307,7,"[5, 2, 0, 0, 0, 2, 0, 1]","[0, 0, 0, 0, 0, 0, 0, 0]",3 4 4 4 4 5 5 6 7 10 10 10 10 J Q Q Q K A A 2 2, 5 6 7 8 9 
new-big-forest,285,307,0,"[4, 1, 0, 0, 0, 0, 0, 0]","[3, 0, 0, 0, 0, 2, 0, 2]",3 7 K A 2 2, 5 6 7 8 9 Q Q Q 5 5 A A A 4 4 4 4 4 4 9 9 9 9 10 10 10 10 Q Q Q Q J J J 3 3 3 6 8 J K A 
new-big-forest,285,307,0,"[1, 1, 0, 0, 0, 0, 0, 0]","[5, 0, 0, 0, 0, 2, 0, 2]",A 2 2, 5 6 7 8 9 Q Q Q 5 5 A A A 4 4 4 4 4 4 9 9 9 9 10 10 10 10 Q Q Q Q J J J 3 3 3 6 8 J K A 3 5 7 10 K 
new-big-forest,285,307,1,"[0, 1, 0, 0, 0, 0, 0, 0]","[5, 0, 0, 0, 0, 2, 0, 2]",2 2, 5 6 7 8 9 Q Q Q 5 5 A A A 4 4 4 4 4 4 9 9 9 9 10 10 10 10 Q Q Q Q J J J 3 3 3 6 8 J K A 3 5 7 10 K A 
new-big-forest,313,273,2,"[3, 2, 2, 0, 1, 2, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",3 4 4 4 4 5 6 6 6 8 8 9 10 10 J J Q Q K K K K A A 2 2 2, 
new-big-forest,313,273,2,"[3, 2, 1, 0, 1, 2, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",3 4 4 4 4 5 8 8 9 10 10 J J Q Q K K K K A A 2 2 2, 6 6 6 
new-big-forest,313,273,0,"[3, 2, 0, 0, 1, 1, 0, 0]","[0, 0, 0, 0, 0, 1, 0, 0]",3 4 4 4 4 5 8 8 9 10 10 J J Q Q A A, 6 6 6 2 2 2 4 4 4 4 K K K K 
new-big-forest,313,273,0,"[2, 2, 0, 0, 1, 0, 0, 0]","[1, 0, 0, 0, 0, 1, 0, 0]",5 8 8 9 10 10 J J Q Q A A, 6 6 6 2 2 2 4 4 4 4 K K K K 3 J 4 4 4 4 
new-big-forest,313,273,0,"[1, 2, 0, 0, 1, 0, 0, 0]","[1, 0, 0, 0, 0, 1, 0, 0]",8 8 9 10 10 J J Q Q A A, 6 6 6 2 2 2 4 4 4 4 K K K K 3 J 4 4 4 4 5 
new-big-forest,313,273,1,"[0, 2, 0, 0, 1, 0, 0, 0]","[1, 0, 0, 0, 0, 1, 0, 0]",8 8 10 10 J J Q Q A A, 6 6 6 2 2 2 4 4 4 4 K K K K 3 J 4 4 4 4 5 9 
new-big-forest,313,273,0,"[1, 2, 0, 0, 0, 0, 0, 0]","[2, 2, 0, 2, 0, 1, 0, 0]",10 J J Q Q, 6 6 6 2 2 2 4 4 4 4 K K K K 3 J 4 4 4 4 5 9 8 8 9 9 A A 2 2 8 9 10 J Q 10 J Q K A 3 10 
new-big-forest,313,273,1,"[0, 2, 0, 0, 0, 0, 0, 0]","[2, 2, 0, 2, 0, 1, 0, 0]",J J Q Q, 6 6 6 2 2 2 4 4 4 4 K K K K 3 J 4 4 4 4 5 9 8 8 9 9 A A 2 2 8 9 10 J Q 10 J Q K A 3 10 10 
new-big-forest,313,273,1,"[0, 1, 0, 0, 0, 0, 0, 0]","[2, 2, 0, 2, 0, 1, 0, 0]",Q Q, 6 6 6 2 2 2 4 4 4 4 K K K K 3 J 4 4 4 4 5 9 8 8 9 9 A A 2 2 8 9 10 J Q 10 J Q K A 3 10 10 J J 
new-big-forest,304,278,1,"[0, 1, 0, 0, 1, 0, 1, 2]","[3, 1, 0, 1, 0, 0, 0, 1]",3 3 4 4 4 6 6 8 8 9 9 10 10 J J J Q Q Q K K K 2 2, 3 4 5 6 7 2 2 2 5 5 6 7 J Q 7 7 A A 
new-big-forest,304,278,4,"[0, 0, 0, 0, 1, 0, 1, 2]","[3, 1, 0, 1, 0, 0, 0, 1]",3 3 4 4 4 6 6 8 8 9 9 10 10 J J J Q Q Q K K K, 3 4 5 6 7 2 2 2 5 5 6 7 J Q 7 7 A A 2 2 
new-big-forest,304,278,7,"[0, 0, 0, 0, 0, 0, 1, 2]","[3, 1, 0, 1, 0, 0, 0, 1]",3 3 4 4 4 6 6 J J J Q Q Q K K K, 3 4 5 6 7 2 2 2 5 5 6 7 J Q 7 7 A A 2 2 8 8 9 9 10 10 
new-big-forest,304,278,7,"[0, 0, 0, 0, 0, 0, 1, 1]","[3, 1, 0, 1, 0, 0, 0, 1]",6 6 J J J Q Q Q K K K, 3 4 5 6 7 2 2 2 5 5 6 7 J Q 7 7 A A 2 2 8 8 9 9 10 10 4 4 4 3 3 
new-big-forest,304,278,6,"[0, 0, 0, 0, 0, 0, 1, 0]","[3, 1, 0, 1, 0, 0, 0, 1]",Q Q Q K K K, 3 4 5 6 7 2 2 2 5 5 6 7 J Q 7 7 A A 2 2 8 8 9 9 10 10 4 4 4 3 3 J J J 6 6 
new-big-forest,279,301,3,"[3, 0, 0, 1, 0, 1, 0, 3]","[0, 0, 0, 0, 0, 0, 0, 0]",3 3 3 4 4 5 5 5 6 7 7 7 8 9 9 10 10 10 J Q Q Q Q K A A A, 
new-big-forest,279,301,0,"[2, 0, 0, 0, 0, 0, 0, 2]","[2, 1, 0, 1, 0, 1, 0, 1]",3 3 3 4 4 7 7 J K A A A, 5 6 7 8 9 10 J Q K A Q Q Q Q 2 2 2 2 2 7 9 K 9 9 4 4 4 3 3 10 10 10 5 5 
new-big-forest,279,301,0,"[1, 0, 0, 0, 0, 0, 0, 2]","[2, 1, 0, 1, 0, 1, 0, 1]",3 3 3 4 4 7 7 K A A A, 5 6 7 8 9 10 J Q K A Q Q Q Q 2 2 2 2 2 7 9 K 9 9 4 4 4 3 3 10 10 10 5 5 J 
new-big-forest,279,301,7,"[0, 0, 0, 0, 0, 0, 0, 2]","[2, 1, 0, 1, 0, 1, 0, 1]",3 3 3 4 4 7 7 A A A, 5 6 7 8 9 10 J Q K A Q Q Q Q 2 2 2 2 2 7 9 K 9 9 4 4 4 3 3 10 10 10 5 5 J K 
new-big-forest,279,301,1,"[0, 2, 0, 0, 0, 0, 0, 0]","[3, 1, 0, 1, 0, 2, 0, 1]",7 7 A A, 5 6 7 8 9 10 J Q K A Q Q Q Q 2 2 2 2 2 7 9 K 9 9 4 4 4 3 3 10 10 10 5 5 J K 3 3 3 4 4 6 6 6 6 3 A 
tree-v4,293,287,7,"[4, 5, 0, 0, 0, 2, 0, 1]","[0, 0, 0, 0, 0, 0, 0, 0]",3 3 3 3 4 5 5 6 6 7 7 8 9 9 10 10 J Q Q Q K K K K A A 2, 
tree-v4,293,287,0,"[2, 5, 0, 0, 0, 2, 0, 0]","[2, 0, 0, 0, 0, 1, 0, 2]",3 3 3 3 6 6 7 7 8 9 9 10 10 K K K K A A 2, Q Q Q 5 5 2 2 2 2 4 4 4 5 5 6 6 6 7 7 3 4 10 J 
tree-v4,293,287,1,"[0, 5, 0, 0, 0, 2, 0, 0]","[3, 0, 0, 0, 0, 1, 0, 2]",3 3 3 3 6 6 7 7 9 9 10 10 K K K K A A, Q Q Q 5 5 2 2 2 2 4 4 4 5 5 6 6 6 7 7 3 4 10 J 8 J 2 
tree-v4,293,287,1,"[0, 3, 0, 0, 0, 2, 0, 0]","[3, 1, 0, 0, 0, 1, 0, 2]",3 3 3 3 7 7 9 9 10 10 K K K K, Q Q Q 5 5 2 2 2 2 4 4 4 5 5 6 6 6 7 7 3 4 10 J 8 J 2 6 6 Q Q A A 
tree-v4,293,287,1,"[0, 2, 0, 0, 0, 1, 0, 0]","[3, 2, 0, 0, 0, 1, 0, 2]",9 9 10 10 K K K K, Q Q Q 5 5 2 2 2 2 4 4 4 5 5 6 6 6 7 7 3 4 10 J 8 J 2 6 6 Q Q A A 7 7 K K 3 3 3 3 
tree-v4,293,287,1,"[0, 1, 0, 0, 0, 1, 0, 0]","[3, 2, 0, 0, 0, 1, 0, 2]",10 10 K K K K, Q Q Q 5 5 2 2 2 2 4 4 4 5 5 6 6 6 7 7 3 4 10 J 8 J 2 6 6 Q Q A A 7 7 K K 3 3 3 3 9 9 
tree-v4,293,287,5,"[0, 0, 0, 0, 0, 1, 0, 0]","[3, 2, 0, 0, 0, 1, 0, 2]",K K K K, Q Q Q 5 5 2 2 2 2 4 4 4 5 5 6 6 6 7 7 3 4 10 J 8 J 2 6 6 Q Q A A 7 7 K K 3 3 3 3 9 9 10 10 
tree-v4,292,280,7,"[3, 2, 0, 0, 0, 1, 1, 2]","[0, 0, 0, 0, 0, 0, 0, 0]",3 3 3 3 4 4 6 6 7 7 7 8 9 9 10 J J J Q Q Q K K K A A 2, 
tree-v4,292,280,6,"[3, 2, 0, 0, 0, 0, 1, 0]","[0, 0, 0, 0, 0, 1, 0, 2]",8 9 9 10 Q Q Q K K K A A 2, 7 7 7 4 4 8 8 8 4 4 J J J 6 6 6 6 6 6 7 7 7 3 3 3 3 3 3 
tree-v4,292,280,0,"[3, 2, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 1, 0, 2]",8 9 9 10 A A 2, 7 7 7 4 4 8 8 8 4 4 J J J 6 6 6 6 6 6 7 7 7 3 3 3 3 3 3 Q Q Q K K K 
tree-v4,292,280,1,"[0, 2, 0, 0, 0, 0, 0, 0]","[3, 0, 0, 0, 0, 1, 0, 2]",9 9 A A, 7 7 7 4 4 8 8 8 4 4 J J J 6 6 6 6 6 6 7 7 7 3 3 3 3 3 3 Q Q Q K K K 8 9 10 2 10 2 
new-big-forest,287,295,0,"[3, 0, 1, 0, 1, 1, 1, 1]","[0, 0, 0, 0, 0, 0, 0, 0]",3 4 4 4 4 6 6 6 7 7 8 8 8 9 9 9 10 J J Q Q K K A A A 2, 
new-big-forest,287,295,4,"[0, 0, 1, 0, 1, 1, 1, 1]","[2, 0, 0, 0, 0, 0, 0, 0]",4 4 4 4 6 6 6 7 7 8 8 8 9 9 9 J J Q Q K K A A A, 3 7 10 Q 2 
new-big-forest,287,295,7,"[0, 0, 1, 0, 0, 0, 1, 1]","[2, 0, 0, 0, 0, 1, 0, 0]",6 6 6 7 7 8 8 8 9 9 9 A A A, 3 7 10 Q 2 J J Q Q K K 5 5 5 5 4 4 4 4 
new-big-forest,287,295,1,"[0, 1, 0, 0, 0, 0, 1, 0]","[3, 0, 0, 0, 0, 1, 0, 2]",8 8 8 9 9 9 A A, 3 7 10 Q 2 J J Q Q K K 5 5 5 5 4 4 4 4 6 6 6 7 7 K K K 3 3 2 2 2 4 4 3 A 
new-big-forest,287,295,6,"[0, 0, 0, 0, 0, 0, 1, 0]","[3, 0, 0, 0, 0, 1, 0, 2]",8 8 8 9 9 9, 3 7 10 Q 2 J J Q Q K K 5 5 5 5 4 4 4 4 6 6 6 7 7 K K K 3 3 2 2 2 4 4 3 A A A 
tree-v4,312,297,7,"[3, 3, 0, 0, 0, 2, 0, 2]","[0, 0, 0, 0, 0, 0, 0, 0]",3 3 5 6 6 6 6 7 7 8 8 9 9 10 10 10 J J J J Q Q Q K A 2 2, 
tree-v4,312,297,2,"[1, 1, 1, 0, 1, 1, 0, 0]","[2, 0, 0, 1, 0, 1, 0, 1]",7 7 8 8 9 9 J J J J Q Q Q A 2 2, 10 10 10 3 3 2 2 2 6 6 9 10 J Q K 3 5 10 K K K K K 6 6 6 6 
tree-v4,312,297,0,"[1, 1, 0, 0, 1, 1, 0, 0]","[2, 0, 0, 1, 0, 1, 0, 1]",7 7 8 8 9 9 J J J J A 2 2, 10 10 10 3 3 2 2 2 6 6 9 10 J Q K 3 5 10 K K K K K 6 6 6 6 Q Q Q 
tree-v4,312,297,1,"[0, 1, 0, 0, 1, 1, 0, 0]","[2, 0, 0, 1, 0, 1, 0, 1]",7 7 8 8 9 9 J J J J 2 2, 10 10 10 3 3 2 2 2 6 6 9 10 J Q K 3 5 10 K K K K K 6 6 6 6 Q Q Q A 
tree-v4,312,297,4,"[0, 0, 0, 0, 1, 1, 0, 0]","[2, 0, 0, 1, 0, 1, 0, 1]",7 7 8 8 9 9 J J J J, 10 10 10 3 3 2 2 2 6 6 9 10 J Q K 3 5 10 K K K K K 6 6 6 6 Q Q Q A 2 2 
tree-v4,312,297,5,"[0, 0, 0, 0, 0, 1, 0, 0]","[2, 0, 0, 1, 0, 1, 0, 1]",J J J J, 10 10 10 3 3 2 2 2 6 6 9 10 J Q K 3 5 10 K K K K K 6 6 6 6 Q Q Q A 2 2 7 7 8 8 9 9 
tree-v4,309,272,7,"[5, 2, 0, 0, 0, 2, 0, 2]","[0, 0, 0, 0, 0, 0, 0, 0]",3 3 3 5 5 5 6 6 7 7 7 7 9 10 J J J Q Q Q Q K A A A 2 2, 
tree-v4,309,272,7,"[5, 2, 0, 0, 0, 2, 0, 1]","[0, 0, 0, 0, 0, 0, 0, 0]",3 5 5 5 6 6 7 7 7 7 9 10 Q Q Q Q K A A A 2 2, J J J 3 3 
tree-v4,309,272,0,"[5, 2, 0, 0, 0, 2, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",3 5 6 6 7 7 7 7 9 10 Q Q Q Q K 2 2, J J J 3 3 A A A 5 5 
tree-v4,309,272,0,"[5, 1, 0, 0, 0, 2, 0, 0]","[1, 0, 0, 0, 0, 0, 0, 0]",5 6 6 7 7 7 7 9 10 Q Q Q Q K 2, J J J 3 3 A A A 5 5 3 K 2 
tree-v4,309,272,0,"[4, 1, 0, 0, 0, 2, 0, 0]","[1, 0, 0, 0, 0, 0, 0, 0]",6 6 7 7 7 7 9 10 Q Q Q Q K 2, J J J 3 3 A A A 5 5 3 K 2 5 
tree-v4,309,272,0,"[3, 1, 0, 0, 0, 2, 0, 0]","[1, 0, 0, 0, 0, 0, 0, 0]",6 6 7 7 7 7 10 Q Q Q Q K 2, J J J 3 3 A A A 5 5 3 K 2 5 9 
tree-v4,309,272,0,"[2, 1, 0, 0, 0, 2, 0, 0]","[1, 0, 0, 0, 0, 0, 0, 0]",6 6 7 7 7 7 Q Q Q Q K 2, J J J 3 3 A A A 5 5 3 K 2 5 9 10 
tree-v4,309,272,0,"[1, 1, 0, 0, 0, 2, 0, 0]","[1, 0, 0, 0, 0, 0, 0, 0]",6 6 7 7 7 7 Q Q Q Q 2, J J J 3 3 A A A 5 5 3 K 2 5 9 10 K 
tree-v4,309,272,1,"[0, 1, 0, 0, 0, 2, 0, 0]","[1, 0, 0, 0, 0, 0, 0, 0]",6 6 7 7 7 7 Q Q Q Q, J J J 3 3 A A A 5 5 3 K 2 5 9 10 K 2 
tree-v4,309,272,5,"[0, 0, 1, 0, 0, 1, 0, 0]","[2, 1, 0, 0, 0, 0, 0, 0]",7 7 7 Q Q Q Q, J J J 3 3 A A A 5 5 3 K 2 5 9 10 K 2 6 6 Q Q 3 7 
tree-v4,309,272,2,"[0, 0, 1, 0, 0, 0, 0, 0]","[2, 1, 0, 0, 0, 0, 0, 0]",7 7 7, J J J 3 3 A A A 5 5 3 K 2 5 9 10 K 2 6 6 Q Q 3 7 Q Q Q Q 
tree-v4,301,270,7,"[3, 5, 0, 0, 0, 1, 0, 2]","[0, 0, 0, 0, 0, 0, 0, 0]",3 3 4 4 5 6 6 7 7 8 8 8 9 10 10 J J J J Q Q Q K A A 2 2, 
tree-v4,301,270,0,"[3, 5, 0, 0, 0, 1, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 1]",5 6 6 7 7 9 10 10 J J J J K A A 2 2, 8 8 8 3 3 10 10 10 4 4 Q Q Q 4 4 
tree-v4,301,270,1,"[0, 5, 0, 0, 0, 1, 0, 0]","[3, 0, 0, 1, 0, 0, 0, 1]",6 6 7 7 10 10 J J J J A A 2 2, 8 8 8 3 3 10 10 10 4 4 Q Q Q 4 4 5 J K 2 J Q K A 2 4 9 
tree-v4,301,270,1,"[0, 3, 0, 0, 0, 1, 0, 0]","[3, 1, 0, 1, 0, 0, 0, 1]",7 7 10 10 J J J J 2 2, 8 8 8 3 3 10 10 10 4 4 Q Q Q 4 4 5 J K 2 J Q K A 2 4 9 6 6 Q Q A A 
tree-v4,301,270,1,"[0, 2, 0, 0, 0, 1, 0, 0]","[3, 1, 0, 1, 0, 0, 0, 1]",10 10 J J J J 2 2, 8 8 8 3 3 10 10 10 4 4 Q Q Q 4 4 5 J K 2 J Q K A 2 4 9 6 6 Q Q A A 7 7 
tree-v4,301,270,1,"[0, 1, 0, 0, 0, 1, 0, 0]","[3, 1, 0, 1, 0, 0, 0, 1]",J J J J 2 2, 8 8 8 3 3 10 10 10 4 4 Q Q Q 4 4 5 J K 2 J Q K A 2 4 9 6 6 Q Q A A 7 7 10 10 
tree-v4,301,270,5,"[0, 0, 0, 0, 0, 1, 0, 0]","[3, 1, 0, 1, 0, 0, 0, 1]",J J J J, 8 8 8 3 3 10 10 10 4 4 Q Q Q 4 4 5 J K 2 J Q K A 2 4 9 6 6 Q Q A A 7 7 10 10 2 2 
new-big-forest,296,306,3,"[4, 0, 0, 1, 0, 2, 0, 1]","[0, 0, 0, 0, 0, 0, 0, 1]",3 3 3 3 4 5 6 6 6 7 8 8 9 Q K K K A 2 2 2 2, 4 4 4 5 5 J J J 5 5 
new-big-forest,296,306,7,"[4, 0, 0, 0, 0, 2, 0, 1]","[0, 0, 0, 0, 0, 0, 0, 1]",3 3 3 3 4 6 6 8 Q K K K A 2 2 2 2, 4 4 4 5 5 J J J 5 5 5 6 7 8 9 
new-big-forest,296,306,0,"[4, 0, 0, 0, 0, 2, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 1]",3 3 3 3 4 8 Q A 2 2 2 2, 4 4 4 5 5 J J J 5 5 5 6 7 8 9 K K K 6 6 
new-big-forest,296,306,0,"[1, 0, 0, 0, 0, 2, 0, 0]","[2, 0, 0, 0, 0, 0, 0, 1]",3 3 3 3 Q 2 2 2 2, 4 4 4 5 5 J J J 5 5 5 6 7 8 9 K K K 6 6 4 7 8 K A 
new-big-forest,296,306,5,"[0, 0, 0, 0, 0, 1, 0, 0]","[2, 0, 0, 0, 0, 1, 0, 1]",3 3 3 3, 4 4 4 5 5 J J J 5 5 5 6 7 8 9 K K K 6 6 4 7 8 K A Q Q Q Q Q 2 2 2 2 
new-big-forest,301,286,7,"[5, 2, 0, 0, 0, 0, 0, 2]","[0, 0, 0, 1, 0, 1, 0, 0]",3 3 3 4 4 5 6 6 8 8 8 9 9 10 Q K K K A, J Q K A 2 7 7 7 7 8 8 8 8 2 2 2 2 
new-big-forest,301,286,0,"[5, 2, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 1, 0, 1, 0, 1]",3 5 6 6 9 9 10 Q A, J Q K A 2 7 7 7 7 8 8 8 8 2 2 2 2 8 8 8 3 3 10 10 10 3 3 K K K 4 4 
new-big-forest,301,286,0,"[2, 0, 0, 0, 0, 0, 0, 0]","[3, 2, 0, 1, 0, 2, 0, 1]",5 Q, J Q K A 2 7 7 7 7 8 8 8 8 2 2 2 2 8 8 8 3 3 10 10 10 3 3 K K K 4 4 3 6 10 K A 5 5 5 5 A 4 4 6 6 7 7 9 9 
tree-v4,296,296,3,"[2, 3, 0, 1, 0, 1, 0, 2]","[0, 0, 0, 0, 0, 0, 0, 0]",3 4 4 4 5 6 6 6 7 8 8 8 9 9 10 10 10 J Q Q Q Q K A A 2 2, 
tree-v4,296,296,0,"[1, 3, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 1, 0, 2, 0, 2]",9 9 K A A 2 2, 3 4 5 6 7 10 J Q K A Q Q Q Q 2 2 2 2 5 5 5 4 4 8 8 8 4 4 9 9 9 6 6 10 10 10 6 6 3 3 3 3 10 J 
tree-v4,296,296,1,"[0, 3, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 1, 0, 2, 0, 2]",9 9 A A 2 2, 3 4 5 6 7 10 J Q K A Q Q Q Q 2 2 2 2 5 5 5 4 4 8 8 8 4 4 9 9 9 6 6 10 10 10 6 6 3 3 3 3 10 J K 
